jdb	vrad	svrad	fwhm	contrast	bis_span	noise	s_mw	sig_s	rhk	sig_rhk	sn_CaII	sn10	sn50	sn60
57860.570275	-59.34033	0.00069	6.15065	43.467	-0.03875	0.00058	0.168624	0.000794	-4.9762	0.0039	36.60	68.10	156.20	157.70
57860.575773	-59.34026	0.00071	6.15394	43.443	-0.03726	0.00060	0.170107	0.000846	-4.9689	0.0041	34.90	65.80	150.10	150.80
57860.696157	-59.34044	0.00067	6.15185	43.465	-0.03823	0.00056	0.168650	0.000761	-4.9760	0.0038	37.80	70.20	159.90	161.20
57860.701875	-59.33973	0.00068	6.14883	43.460	-0.03534	0.00057	0.169121	0.000777	-4.9737	0.0038	37.30	69.10	158.10	160.30
57862.573154	-59.33868	0.00055	6.15174	43.440	-0.03714	0.00041	0.169797	0.000474	-4.9704	0.0023	55.30	96.80	221.40	229.60
57862.576916	-59.33892	0.00056	6.15413	43.446	-0.03731	0.00041	0.171185	0.000487	-4.9636	0.0024	54.20	95.50	217.10	223.40
57862.580608	-59.33851	0.00055	6.15178	43.439	-0.03874	0.00041	0.170236	0.000480	-4.9682	0.0023	54.80	96.70	218.70	223.60
57862.691293	-59.34091	0.00126	6.14673	43.491	-0.03563	0.00120	0.169769	0.002211	-4.9705	0.0108	17.40	33.50	77.70	79.50
57862.695714	-59.34025	0.00082	6.15097	43.452	-0.03958	0.00073	0.170214	0.001047	-4.9683	0.0051	29.90	54.70	124.00	126.40
57862.698966	-59.34006	0.00066	6.14965	43.468	-0.04033	0.00054	0.169532	0.000693	-4.9717	0.0034	40.80	73.20	165.30	169.20
57916.458410	-59.33915	0.00078	6.15220	43.445	-0.03931	0.00069	0.170742	0.001029	-4.9658	0.0050	30.30	58.00	130.00	130.20
57916.461951	-59.33989	0.00070	6.15194	43.449	-0.03987	0.00059	0.170607	0.000820	-4.9664	0.0040	35.90	68.00	150.00	147.20
57916.465875	-59.33839	0.00080	6.15549	43.443	-0.03534	0.00071	0.170891	0.001070	-4.9651	0.0052	29.50	56.30	127.30	128.30
57916.615512	-59.33814	0.00058	6.15233	43.426	-0.03604	0.00045	0.169049	0.000561	-4.9741	0.0028	47.80	94.10	186.10	161.80
57916.619215	-59.34027	0.00059	6.15196	43.419	-0.03523	0.00046	0.167987	0.000581	-4.9793	0.0029	46.30	91.70	180.60	157.50
57916.622988	-59.33998	0.00064	6.15246	43.427	-0.03665	0.00052	0.168562	0.000690	-4.9765	0.0034	40.70	80.10	164.10	148.30
57936.469844	-59.34053	0.00078	6.15367	43.432	-0.03624	0.00068	0.170128	0.000999	-4.9688	0.0049	30.90	59.30	133.00	134.50
57936.475434	-59.34043	0.00084	6.15341	43.437	-0.03404	0.00075	0.171018	0.001166	-4.9644	0.0056	27.60	53.40	120.30	122.20
