jdb	vrad	svrad	fwhm	contrast	bis_span	noise	s_mw	sig_s	rhk	sig_rhk	sn_CaII	sn10	sn50	sn60
---	----	-----	----	--------	--------	-----	----	-----	---	-------	-------	----	----	----
56070.524109	-0.32578	0.00060	7.04117	53.386	-0.03327	0.00046	0.147942	0.000655	-5.0871	0.0047	43.40	66.10	168.20	179.60
56070.529293	-0.32580	0.00061	7.03845	53.396	-0.03309	0.00048	0.145774	0.000710	-5.1028	0.0052	40.50	62.30	161.20	173.80
56070.531064	-0.32488	0.00061	7.03901	53.403	-0.03409	0.00048	0.146218	0.000715	-5.0996	0.0052	40.50	61.60	163.10	177.90
56070.532985	-0.32329	0.00063	7.03855	53.420	-0.03333	0.00050	0.146684	0.000731	-5.0962	0.0053	39.80	59.90	155.30	170.30
56070.534779	-0.32636	0.00074	7.04029	53.485	-0.03407	0.00064	0.142268	0.001206	-5.1294	0.0094	27.40	43.50	126.20	149.20
56070.536562	-0.32538	0.00076	7.04225	53.506	-0.03082	0.00066	0.142760	0.001285	-5.1256	0.0100	26.30	40.80	122.30	148.10
56070.540774	-0.32607	0.00064	7.03664	53.416	-0.03220	0.00051	0.145523	0.000847	-5.1047	0.0063	35.50	56.30	155.10	168.40
56070.542591	-0.32204	0.00067	7.03956	53.430	-0.03316	0.00056	0.143424	0.001092	-5.1205	0.0084	29.30	48.50	148.00	167.90
56070.544374	-0.32632	0.00072	7.03792	53.467	-0.03231	0.00061	0.139852	0.001393	-5.1488	0.0114	24.50	42.70	134.90	154.10
56070.546179	-0.32828	0.00085	7.03730	53.539	-0.03412	0.00076	0.134799	0.002107	-5.1922	0.0191	18.30	34.40	106.90	125.30
56070.548089	-0.32554	0.00119	7.03555	53.258	-0.02775	0.00112	0.111200	0.004570	-5.4859	0.0813	10.40	23.60	73.10	80.90
56070.549999	-0.32699	0.00094	7.04101	53.559	-0.02766	0.00086	0.132173	0.002164	-5.2166	0.0207	18.10	31.60	94.40	104.60
56070.551827	-0.32432	0.00068	7.03930	53.446	-0.03463	0.00056	0.144398	0.001044	-5.1131	0.0079	30.50	48.10	144.30	165.80
56070.553772	-0.32223	0.00067	7.03735	53.445	-0.03174	0.00055	0.144090	0.000889	-5.1154	0.0067	34.30	51.20	145.10	165.30
56070.555542	-0.32440	0.00070	7.03808	53.440	-0.03190	0.00058	0.148511	0.000800	-5.0831	0.0056	37.40	54.00	127.90	138.40
56070.557452	-0.32402	0.00081	7.03443	53.476	-0.03139	0.00071	0.146537	0.000817	-5.0972	0.0059	36.80	50.40	91.80	95.40
56070.564697	-0.32330	0.00070	7.03721	53.485	-0.03457	0.00058	0.140633	0.001266	-5.1424	0.0102	26.40	43.50	143.10	169.70
56070.566618	-0.32145	0.00067	7.03773	53.457	-0.03071	0.00055	0.143009	0.001235	-5.1237	0.0095	26.90	45.40	152.80	178.80
56070.568389	-0.32199	0.00066	7.03841	53.433	-0.03249	0.00054	0.148008	0.000871	-5.0867	0.0062	35.00	54.00	148.90	163.20
56070.578805	-0.32181	0.00068	7.03738	53.466	-0.03056	0.00056	0.138533	0.001429	-5.1597	0.0120	24.10	42.60	153.70	180.10
56071.443906	-0.32992	0.00105	7.03693	53.419	-0.03370	0.00096	0.145345	0.002193	-5.1060	0.0163	20.30	30.50	83.60	101.60
56071.445769	-0.33310	0.00104	7.03656	53.427	-0.03235	0.00095	0.142926	0.002362	-5.1243	0.0183	19.10	30.70	84.10	102.40
56071.447528	-0.33567	0.00203	7.04980	53.307	-0.03620	0.00198	0.127614	0.007538	-5.2626	0.0802	8.30	16.40	42.90	47.20
56071.464669	-0.33269	0.00081	7.03856	53.407	-0.03315	0.00068	0.149731	0.001245	-5.0746	0.0086	29.90	44.00	114.40	134.30
56071.466439	-0.33199	0.00079	7.03498	53.408	-0.03261	0.00066	0.148835	0.001221	-5.0808	0.0085	30.20	44.90	118.70	136.80
56071.507306	-0.32342	0.00078	7.03809	53.460	-0.03199	0.00069	0.141589	0.001373	-5.1348	0.0109	27.30	43.90	113.20	121.10
56071.509076	-0.32683	0.00078	7.03939	53.458	-0.03344	0.00068	0.141161	0.001398	-5.1382	0.0112	27.00	43.60	114.60	123.90
56071.510824	-0.32634	0.00082	7.04010	53.470	-0.03126	0.00073	0.142426	0.001541	-5.1282	0.0120	25.30	40.80	108.60	118.90
56071.512548	-0.32435	0.00078	7.03770	53.456	-0.03195	0.00068	0.142003	0.001373	-5.1315	0.0108	27.30	44.00	114.80	125.30
56071.514284	-0.32590	0.00079	7.03796	53.464	-0.03376	0.00069	0.142120	0.001383	-5.1306	0.0109	27.30	43.00	112.60	125.30
56071.516032	-0.32561	0.00073	7.03491	53.437	-0.03179	0.00062	0.144030	0.001198	-5.1158	0.0091	30.10	48.50	124.50	134.20
56071.517757	-0.32684	0.00070	7.04028	53.433	-0.03144	0.00059	0.142924	0.001130	-5.1243	0.0087	31.30	50.10	131.00	142.40
56071.519504	-0.32672	0.00075	7.03653	53.446	-0.03385	0.00065	0.143690	0.001292	-5.1184	0.0099	28.60	45.90	119.80	130.20
56071.521229	-0.32399	0.00078	7.03785	53.451	-0.02939	0.00069	0.144864	0.001329	-5.1096	0.0099	28.10	44.80	111.30	118.90
56071.522965	-0.32575	0.00075	7.03852	53.462	-0.03398	0.00065	0.145167	0.001216	-5.1073	0.0090	29.90	47.00	118.30	129.00
56071.529747	-0.32750	0.00080	7.04023	53.487	-0.03160	0.00071	0.144880	0.001418	-5.1094	0.0106	27.00	41.80	111.30	127.50
56071.531471	-0.32775	0.00073	7.03749	53.472	-0.03227	0.00062	0.143688	0.001213	-5.1184	0.0093	29.90	47.00	127.10	142.60
56071.533207	-0.32620	0.00078	7.03981	53.474	-0.02961	0.00069	0.141546	0.001321	-5.1351	0.0105	28.20	43.10	113.50	130.60
56071.534943	-0.32749	0.00072	7.03767	53.450	-0.03361	0.00061	0.146152	0.001286	-5.1000	0.0094	28.70	46.60	130.20	145.10
56071.536679	-0.32515	0.00076	7.03906	53.456	-0.03357	0.00065	0.142748	0.001401	-5.1257	0.0109	27.10	43.70	121.70	137.80
56071.538415	-0.32485	0.00076	7.03756	53.475	-0.03028	0.00066	0.143832	0.001409	-5.1174	0.0107	27.00	43.50	121.40	137.30
56071.540151	-0.32705	0.00074	7.03661	53.461	-0.03206	0.00063	0.143346	0.001393	-5.1211	0.0107	27.10	44.70	126.20	142.00
56071.541887	-0.32590	0.00076	7.03752	53.469	-0.02981	0.00066	0.141384	0.001450	-5.1364	0.0115	26.40	42.80	120.90	138.00
56071.543635	-0.32478	0.00070	7.03686	53.441	-0.03213	0.00059	0.144129	0.001194	-5.1151	0.0090	30.20	48.90	134.00	149.30
56071.545371	-0.32630	0.00072	7.03648	53.456	-0.03272	0.00062	0.142131	0.001388	-5.1305	0.0109	27.10	45.40	130.50	144.80
56072.497342	-0.32441	0.00070	7.03407	53.464	-0.03416	0.00058	0.146464	0.000954	-5.0978	0.0069	35.70	49.70	129.80	163.30
56072.499101	-0.32440	0.00069	7.03638	53.457	-0.03673	0.00058	0.146645	0.000943	-5.0964	0.0068	36.00	50.00	130.00	163.40
56073.418168	-0.32779	0.00071	7.03526	53.449	-0.02973	0.00060	0.143671	0.001250	-5.1186	0.0095	29.40	46.30	129.40	151.40
56073.431767	-0.32763	0.00069	7.03862	53.422	-0.03427	0.00058	0.146098	0.001124	-5.1004	0.0082	31.70	48.40	134.40	159.60
56073.433515	-0.32511	0.00070	7.03575	53.429	-0.03500	0.00058	0.146408	0.001099	-5.0982	0.0080	32.20	49.00	132.30	155.10
56073.435251	-0.32827	0.00069	7.03632	53.398	-0.03139	0.00057	0.145732	0.001072	-5.1031	0.0079	32.70	50.00	135.30	158.50
56073.436987	-0.32690	0.00074	7.03445	53.439	-0.03177	0.00063	0.144009	0.001202	-5.1160	0.0091	30.20	46.50	119.70	136.20
56073.438723	-0.32657	0.00072	7.03716	53.420	-0.03590	0.00061	0.145466	0.001136	-5.1051	0.0084	31.50	48.30	124.80	142.00
56073.440459	-0.32671	0.00068	7.03538	53.412	-0.03169	0.00056	0.144978	0.001014	-5.1087	0.0076	34.00	52.00	137.40	157.20
56073.442195	-0.32730	0.00065	7.03461	53.408	-0.03006	0.00053	0.146922	0.000936	-5.0944	0.0068	36.10	54.60	146.90	170.40
56073.443931	-0.32522	0.00063	7.03650	53.407	-0.03224	0.00050	0.146069	0.000885	-5.1007	0.0065	37.50	56.40	155.20	181.00
56073.445667	-0.32690	0.00062	7.03688	53.385	-0.03400	0.00048	0.146645	0.000831	-5.0964	0.0060	39.20	58.90	161.00	186.10
56073.447403	-0.32728	0.00061	7.03290	53.408	-0.03270	0.00048	0.146750	0.000801	-5.0957	0.0058	40.20	59.90	161.90	187.10
56073.451257	-0.32632	0.00061	7.03593	53.383	-0.03164	0.00048	0.146808	0.000785	-5.0953	0.0057	40.90	60.80	161.80	184.80
56073.453016	-0.32934	0.00061	7.03666	53.393	-0.03165	0.00047	0.147209	0.000779	-5.0924	0.0056	41.10	60.70	163.60	186.90
56073.454752	-0.32626	0.00059	7.03753	53.370	-0.03224	0.00045	0.146772	0.000708	-5.0955	0.0051	43.90	65.00	171.50	193.70
56073.456488	-0.32829	0.00060	7.03565	53.373	-0.03251	0.00047	0.147625	0.000754	-5.0894	0.0054	42.10	62.80	163.20	183.20
56073.458224	-0.32819	0.00060	7.03680	53.371	-0.03383	0.00046	0.146960	0.000729	-5.0942	0.0053	43.10	64.10	168.20	188.30
56073.459960	-0.32612	0.00058	7.03648	53.368	-0.03331	0.00044	0.148583	0.000681	-5.0826	0.0048	45.40	66.90	175.10	195.00
56073.461696	-0.32922	0.00057	7.03498	53.362	-0.03237	0.00043	0.148488	0.000652	-5.0833	0.0046	46.80	69.30	180.00	198.90
56073.463432	-0.32727	0.00059	7.03674	53.368	-0.03065	0.00045	0.147561	0.000710	-5.0899	0.0051	44.00	65.50	168.10	185.80
56073.465168	-0.32599	0.00058	7.03569	53.373	-0.03433	0.00044	0.147087	0.000676	-5.0933	0.0049	45.60	66.90	174.00	193.50
56073.466904	-0.32816	0.00059	7.03528	53.371	-0.03199	0.00045	0.148086	0.000685	-5.0861	0.0048	45.20	66.60	171.20	190.40
56073.486255	-0.32574	0.00060	7.03399	53.386	-0.03226	0.00046	0.146832	0.000729	-5.0951	0.0053	43.10	62.90	165.60	188.20
56073.488026	-0.32661	0.00060	7.03801	53.367	-0.03059	0.00046	0.147426	0.000714	-5.0908	0.0051	43.80	64.60	166.10	185.60
56073.489762	-0.32713	0.00059	7.03434	53.390	-0.03413	0.00045	0.147188	0.000701	-5.0925	0.0050	44.30	64.90	168.70	189.20
56073.491498	-0.32556	0.00059	7.03480	53.379	-0.03243	0.00044	0.148152	0.000689	-5.0857	0.0049	45.00	65.80	172.80	193.90
56073.493234	-0.32612	0.00058	7.03748	53.369	-0.03314	0.00044	0.147118	0.000666	-5.0930	0.0048	46.20	66.40	176.80	200.30
56073.494970	-0.32717	0.00058	7.03816	53.371	-0.03341	0.00044	0.149391	0.000668	-5.0770	0.0046	46.20	66.70	176.40	198.90
56073.496706	-0.32566	0.00058	7.03670	53.377	-0.03385	0.00043	0.147980	0.000658	-5.0869	0.0047	46.60	66.70	179.70	203.60
56073.498442	-0.32749	0.00059	7.03585	53.372	-0.03455	0.00044	0.148467	0.000680	-5.0834	0.0048	45.60	64.90	175.40	200.10
56073.500178	-0.32742	0.00060	7.03587	53.378	-0.03302	0.00046	0.148688	0.000713	-5.0819	0.0050	44.00	63.60	167.70	190.40
56073.501914	-0.32715	0.00060	7.03845	53.377	-0.03441	0.00046	0.147815	0.000718	-5.0880	0.0051	43.90	62.00	167.40	194.00
56073.505294	-0.32657	0.00061	7.03658	53.403	-0.03281	0.00047	0.146073	0.000736	-5.1006	0.0054	42.80	61.00	164.70	190.90
56073.507076	-0.32703	0.00063	7.03738	53.403	-0.03129	0.00050	0.148096	0.000812	-5.0861	0.0057	40.00	58.30	153.80	177.50
56073.508800	-0.32730	0.00062	7.03504	53.406	-0.03259	0.00049	0.146993	0.000809	-5.0939	0.0058	40.10	57.50	157.60	185.30
56073.510536	-0.32503	0.00063	7.03496	53.412	-0.03240	0.00050	0.149600	0.000825	-5.0755	0.0057	39.70	56.80	156.40	184.80
56073.512272	-0.32763	0.00063	7.03484	53.406	-0.03084	0.00050	0.146619	0.000833	-5.0966	0.0060	39.20	56.50	154.80	182.40
56073.514009	-0.32437	0.00063	7.03524	53.433	-0.03106	0.00050	0.148002	0.000842	-5.0867	0.0060	39.10	55.80	158.00	188.30
56073.515745	-0.32612	0.00064	7.03616	53.413	-0.03159	0.00051	0.147100	0.000881	-5.0932	0.0063	37.70	54.00	152.50	182.90
56073.517481	-0.32480	0.00065	7.03465	53.444	-0.02994	0.00053	0.147115	0.000928	-5.0931	0.0067	36.40	52.00	149.40	180.50
56073.519217	-0.32352	0.00065	7.03839	53.423	-0.03243	0.00052	0.147244	0.000938	-5.0921	0.0067	36.20	51.70	150.80	184.30
56073.520953	-0.32461	0.00065	7.03605	53.435	-0.03268	0.00053	0.146969	0.000954	-5.0941	0.0069	35.70	51.50	147.70	178.90
56087.482383	-0.33127	0.00047	7.03081	53.149	-0.03129	0.00020	0.149376	0.000248	-5.0771	0.0017	102.00	164.90	326.90	294.00
56100.482742	-0.32613	0.00058	7.04087	53.223	-0.03391	0.00043	0.149977	0.000567	-5.0729	0.0039	52.60	76.40	157.50	168.50
56100.484490	-0.32765	0.00059	7.03941	53.236	-0.03098	0.00044	0.151870	0.000585	-5.0601	0.0039	51.60	74.90	154.40	165.60
56100.486226	-0.32645	0.00059	7.04054	53.233	-0.03299	0.00043	0.150886	0.000573	-5.0667	0.0039	52.40	76.00	156.50	167.70
56100.487962	-0.32556	0.00059	7.04012	53.232	-0.03174	0.00043	0.150262	0.000569	-5.0710	0.0039	52.50	75.70	157.80	169.60
56100.489698	-0.32735	0.00059	7.04072	53.233	-0.03255	0.00044	0.150886	0.000588	-5.0667	0.0040	51.40	74.20	154.10	166.80
56101.393233	-0.32681	0.00066	7.03682	53.228	-0.03116	0.00052	0.147885	0.000789	-5.0875	0.0056	41.10	65.00	125.00	119.70
56101.402122	-0.32760	0.00047	7.03616	53.145	-0.03099	0.00025	0.149306	0.000301	-5.0776	0.0021	87.00	135.20	260.80	252.30
56102.392573	-0.32923	0.00051	7.03571	53.192	-0.03003	0.00032	0.149260	0.000413	-5.0779	0.0029	67.20	103.50	206.20	207.10
56103.418879	-0.32949	0.00049	7.03742	53.160	-0.03174	0.00030	0.148743	0.000382	-5.0815	0.0027	71.40	111.80	219.00	214.60
56114.387163	-0.33379	0.00071	7.04146	53.247	-0.03188	0.00058	0.148650	0.000889	-5.0821	0.0062	38.30	55.10	122.70	136.20
56114.478211	-0.32450	0.00054	7.04403	53.200	-0.03307	0.00037	0.151159	0.000471	-5.0649	0.0032	61.70	79.20	197.40	256.70
56114.482053	-0.32534	0.00055	7.04275	53.209	-0.03130	0.00039	0.149963	0.000510	-5.0730	0.0035	58.00	75.10	185.70	241.20
56114.485930	-0.32429	0.00054	7.04269	53.201	-0.03388	0.00037	0.151010	0.000483	-5.0659	0.0033	60.50	78.30	194.10	251.10
56115.418143	-0.33220	0.00047	7.04079	53.154	-0.03304	0.00026	0.150191	0.000303	-5.0715	0.0021	87.80	126.40	267.70	287.40
56115.422009	-0.33203	0.00048	7.04010	53.155	-0.03240	0.00027	0.150177	0.000318	-5.0716	0.0022	84.30	122.40	258.10	274.50
56115.425886	-0.33239	0.00048	7.04157	53.148	-0.03231	0.00027	0.149252	0.000316	-5.0779	0.0022	84.60	124.10	260.40	273.80
56116.430791	-0.33004	0.00051	7.04333	53.194	-0.03218	0.00032	0.151326	0.000379	-5.0638	0.0025	73.70	95.00	228.90	285.30
56116.437677	-0.32956	0.00052	7.04326	53.199	-0.03261	0.00035	0.151135	0.000428	-5.0650	0.0029	66.70	85.70	208.40	266.20
56116.441508	-0.33049	0.00051	7.04398	53.193	-0.03170	0.00033	0.151250	0.000398	-5.0643	0.0027	70.80	91.90	220.20	274.70
56117.369253	-0.32952	0.00052	7.04129	53.163	-0.03287	0.00034	0.150650	0.000422	-5.0683	0.0029	67.40	88.10	214.30	270.40
56117.373119	-0.32908	0.00051	7.04232	53.170	-0.03061	0.00032	0.150663	0.000396	-5.0682	0.0027	70.90	94.90	223.70	272.60
56117.376938	-0.33077	0.00052	7.04461	53.183	-0.03011	0.00034	0.150567	0.000419	-5.0689	0.0029	67.70	91.50	214.20	259.80
56125.407342	-0.33149	0.00057	7.04733	53.137	-0.03378	0.00042	0.149256	0.000589	-5.0779	0.0041	51.80	78.20	166.30	181.30
56125.412341	-0.33150	0.00061	7.04758	53.149	-0.03200	0.00047	0.147609	0.000694	-5.0895	0.0050	45.80	69.70	148.30	162.30
56126.551719	-0.32895	0.00052	7.04948	53.133	-0.03271	0.00035	0.148803	0.000530	-5.0811	0.0037	56.20	83.00	213.60	255.90
56127.457222	-0.32819	0.00044	7.04654	53.019	-0.03266	0.00019	0.151338	0.000213	-5.0637	0.0014	121.20	164.00	376.80	448.60
56128.493978	-0.33189	0.00046	7.04877	53.069	-0.03240	0.00025	0.150282	0.000298	-5.0708	0.0020	90.10	125.70	288.60	340.50
56147.392489	-0.33079	0.00054	7.05277	53.131	-0.03459	0.00036	0.148927	0.000464	-5.0802	0.0032	63.00	92.60	199.70	219.90
56148.380888	-0.33103	0.00052	7.05082	53.111	-0.03265	0.00034	0.147408	0.000441	-5.0910	0.0032	65.00	102.90	201.50	201.70
56148.384730	-0.33012	0.00054	7.05303	53.118	-0.03363	0.00038	0.147194	0.000513	-5.0925	0.0037	57.80	91.50	181.40	184.30
56148.388549	-0.33109	0.00059	7.05163	53.128	-0.03480	0.00044	0.146553	0.000629	-5.0971	0.0046	49.50	79.20	158.50	160.60
56150.381899	-0.32893	0.00092	7.05425	53.210	-0.03647	0.00084	0.147173	0.001670	-5.0926	0.0120	25.10	42.40	83.20	83.20
56150.385753	-0.32845	0.00089	7.05335	53.198	-0.03391	0.00080	0.146511	0.001558	-5.0974	0.0113	26.20	44.50	85.20	84.00
56150.389572	-0.32664	0.00091	7.05666	53.199	-0.03452	0.00083	0.145571	0.001629	-5.1043	0.0120	25.50	43.20	83.80	83.00
56151.408759	-0.33127	0.00054	7.05589	53.104	-0.03334	0.00038	0.147430	0.000519	-5.0908	0.0037	57.60	88.40	191.50	206.90
56151.414314	-0.33179	0.00054	7.05788	53.096	-0.03448	0.00037	0.148374	0.000518	-5.0841	0.0036	57.80	89.00	193.50	207.60
56152.487086	-0.33153	0.00059	7.05935	53.139	-0.03329	0.00044	0.149301	0.000698	-5.0776	0.0048	46.50	69.30	173.60	207.50
56152.492688	-0.33057	0.00062	7.05950	53.140	-0.03352	0.00048	0.149292	0.000802	-5.0777	0.0056	42.20	63.20	161.20	194.70
56162.369352	-0.33286	0.00056	7.06020	53.097	-0.03317	0.00041	0.150448	0.000577	-5.0697	0.0039	53.80	81.90	177.60	193.90
56162.374375	-0.33245	0.00055	7.05768	53.100	-0.03342	0.00039	0.148911	0.000548	-5.0803	0.0038	55.80	84.90	183.70	199.40
56164.405403	-0.33275	0.00045	7.05800	53.001	-0.03109	0.00024	0.150603	0.000299	-5.0686	0.0020	91.60	131.60	308.40	367.80
56286.706983	-0.33089	0.00074	7.05984	53.170	-0.02604	0.00062	0.149352	0.001050	-5.0772	0.0073	27.90	53.80	131.60	134.80
56286.712562	-0.33041	0.00063	7.06299	53.144	-0.02696	0.00048	0.150237	0.000698	-5.0711	0.0048	37.60	71.20	168.70	169.40
56286.779719	-0.33008	0.00049	7.06502	53.118	-0.02605	0.00027	0.150236	0.000315	-5.0712	0.0022	70.90	128.00	288.20	283.20
56286.785309	-0.33047	0.00050	7.06592	53.110	-0.02478	0.00028	0.150114	0.000330	-5.0720	0.0023	68.20	124.00	276.90	270.40
56307.709926	-0.32883	0.00068	7.06433	53.153	-0.02737	0.00055	0.152937	0.000771	-5.0530	0.0051	35.90	58.50	152.10	173.20
56307.715540	-0.32994	0.00055	7.06399	53.112	-0.02877	0.00038	0.153746	0.000464	-5.0478	0.0030	53.10	86.50	220.40	246.30
56307.797941	-0.33268	0.00050	7.06534	53.095	-0.02549	0.00030	0.152108	0.000359	-5.0585	0.0024	64.90	109.90	270.80	295.40
56307.803566	-0.33183	0.00048	7.06906	53.089	-0.02675	0.00028	0.152133	0.000325	-5.0584	0.0022	70.60	118.70	293.20	320.20
56308.736609	-0.32928	0.00043	7.06966	53.059	-0.02571	0.00017	0.150650	0.000189	-5.0683	0.0013	112.70	212.50	445.00	400.40
56309.734262	-0.33021	0.00043	7.06907	53.050	-0.02732	0.00016	0.151737	0.000174	-5.0610	0.0012	122.40	214.20	488.30	484.50
56309.804625	-0.33164	0.00044	7.07015	53.085	-0.02705	0.00020	0.151676	0.000210	-5.0614	0.0014	103.20	181.60	401.30	387.60
56309.810354	-0.33148	0.00044	7.06975	53.078	-0.02685	0.00020	0.151666	0.000215	-5.0615	0.0014	100.80	177.70	394.60	381.40
56310.712168	-0.33393	0.00049	7.06831	53.099	-0.02678	0.00029	0.150502	0.000330	-5.0693	0.0023	68.90	127.20	261.30	243.10
56310.717862	-0.33134	0.00046	7.06851	53.095	-0.02834	0.00024	0.150922	0.000273	-5.0665	0.0018	81.30	150.00	316.70	291.50
56310.799777	-0.33207	0.00044	7.06972	53.083	-0.02732	0.00020	0.151043	0.000210	-5.0657	0.0014	102.70	189.40	393.00	348.60
56310.805483	-0.33206	0.00044	7.06934	53.086	-0.02610	0.00020	0.150471	0.000214	-5.0695	0.0015	100.40	185.80	384.00	339.70
56366.584199	-0.33361	0.00055	7.08094	53.001	-0.02833	0.00037	0.151394	0.000477	-5.0633	0.0032	52.70	91.10	222.00	207.20
56366.673923	-0.33061	0.00045	7.07980	53.020	-0.02734	0.00020	0.152761	0.000224	-5.0542	0.0015	100.00	172.10	411.30	379.40
56379.700609	-0.32864	0.00046	7.08156	53.013	-0.02692	0.00023	0.153372	0.000266	-5.0502	0.0017	87.40	134.90	362.90	393.20
56379.774336	-0.32834	0.00056	7.08532	52.992	-0.02677	0.00024	0.152279	0.000287	-5.0574	0.0019	81.30	134.00	352.60	353.90
56396.564047	-0.33082	0.00046	7.08227	53.021	-0.02871	0.00025	0.151619	0.000288	-5.0618	0.0019	81.40	135.40	331.30	309.10
56396.569557	-0.33047	0.00047	7.08305	53.034	-0.02922	0.00026	0.151835	0.000307	-5.0603	0.0020	77.20	128.10	316.30	298.20
56396.657577	-0.32940	0.00044	7.08047	53.013	-0.02814	0.00020	0.152991	0.000219	-5.0527	0.0014	104.20	166.70	415.00	400.80
56396.663086	-0.32952	0.00044	7.08109	53.012	-0.02821	0.00020	0.152382	0.000224	-5.0567	0.0015	102.00	163.80	405.90	388.40
56398.563633	-0.32761	0.00050	7.08320	53.048	-0.02705	0.00031	0.151146	0.000380	-5.0650	0.0026	64.50	111.00	255.70	229.80
56398.569142	-0.32931	0.00049	7.08370	53.037	-0.02830	0.00030	0.150524	0.000363	-5.0692	0.0025	66.90	115.50	266.10	237.30
56398.660449	-0.33026	0.00049	7.08283	53.038	-0.02843	0.00029	0.150999	0.000353	-5.0660	0.0024	68.60	116.30	280.50	258.00
56398.665947	-0.33100	0.00048	7.08433	53.023	-0.02799	0.00028	0.151374	0.000342	-5.0634	0.0023	70.50	119.10	289.80	267.60
56399.612266	-0.33056	0.00046	7.08575	53.002	-0.02780	0.00023	0.152156	0.000265	-5.0582	0.0018	87.80	148.30	357.40	329.90
56399.694997	-0.33007	0.00055	7.08466	53.057	-0.02836	0.00038	0.151275	0.000519	-5.0641	0.0035	50.50	84.70	216.20	209.40
56399.700610	-0.33079	0.00057	7.08328	53.066	-0.02757	0.00041	0.150230	0.000580	-5.0712	0.0040	46.40	78.10	200.70	196.10
56401.617066	-0.33290	0.00045	7.08350	53.006	-0.02770	0.00023	0.153194	0.000263	-5.0514	0.0017	89.20	141.30	362.20	368.40
56403.565311	-0.33017	0.00052	7.08372	53.031	-0.02808	0.00034	0.152442	0.000418	-5.0563	0.0028	60.30	96.30	242.30	238.80
56403.733063	-0.32975	0.00078	7.08351	53.086	-0.02698	0.00068	0.148802	0.001162	-5.0811	0.0081	28.20	46.50	126.60	132.30
56456.378347	-0.32862	0.00046	7.09102	52.933	-0.02552	0.00023	0.148374	0.000260	-5.0841	0.0018	84.20	142.70	328.60	281.40
56456.383856	-0.32918	0.00046	7.09057	52.940	-0.02625	0.00024	0.147670	0.000260	-5.0891	0.0019	83.80	142.10	326.60	280.40
56458.381442	-0.32762	0.00051	7.09114	52.957	-0.02640	0.00032	0.148621	0.000389	-5.0823	0.0027	60.30	97.00	250.30	245.00
56458.386951	-0.32931	0.00053	7.08972	52.963	-0.02633	0.00035	0.148340	0.000425	-5.0843	0.0030	56.00	91.40	233.70	226.00
56478.474297	-0.32959	0.00050	7.09327	52.958	-0.02570	0.00031	0.148107	0.000368	-5.0860	0.0026	63.40	104.10	260.70	240.30
56478.478082	-0.33001	0.00051	7.09175	52.968	-0.02648	0.00032	0.148191	0.000390	-5.0854	0.0028	60.50	99.00	251.90	235.60
56478.481866	-0.33139	0.00050	7.09108	52.965	-0.02654	0.00031	0.148010	0.000373	-5.0867	0.0026	62.70	100.80	262.70	251.00
56479.443776	-0.32875	0.00046	7.09300	52.926	-0.02675	0.00023	0.150360	0.000245	-5.0703	0.0017	90.20	142.20	350.70	328.50
56479.447549	-0.32936	0.00046	7.09252	52.928	-0.02712	0.00024	0.149688	0.000253	-5.0749	0.0017	87.90	137.50	343.00	325.10
56479.451334	-0.32816	0.00046	7.09209	52.930	-0.02742	0.00024	0.149608	0.000257	-5.0755	0.0018	86.60	135.10	339.30	323.30
56479.542011	-0.32846	0.00047	7.09299	52.930	-0.02567	0.00025	0.150216	0.000277	-5.0713	0.0019	81.30	124.10	330.20	327.30
56479.545761	-0.32706	0.00048	7.09235	52.933	-0.02690	0.00027	0.150323	0.000299	-5.0706	0.0020	76.40	114.00	313.90	320.50
56479.549546	-0.32740	0.00048	7.09184	52.934	-0.02741	0.00028	0.150747	0.000312	-5.0677	0.0021	73.90	108.00	305.90	319.80
56480.396532	-0.32830	0.00048	7.09017	52.944	-0.02752	0.00027	0.148128	0.000297	-5.0858	0.0021	75.70	126.40	285.10	236.40
56480.399148	-0.32841	0.00048	7.09264	52.934	-0.02679	0.00027	0.148462	0.000300	-5.0835	0.0021	75.10	125.50	283.10	235.60
56480.401763	-0.32922	0.00049	7.09239	52.940	-0.02598	0.00028	0.148089	0.000307	-5.0861	0.0022	73.50	122.70	277.70	232.90
56480.404390	-0.32768	0.00049	7.09338	52.937	-0.02714	0.00028	0.149032	0.000313	-5.0795	0.0022	72.60	122.40	273.00	223.60
56480.526964	-0.32904	0.00053	7.09234	52.957	-0.02634	0.00034	0.148302	0.000424	-5.0846	0.0030	56.30	96.90	228.70	191.90
56480.529568	-0.33034	0.00052	7.09159	52.958	-0.02747	0.00034	0.148747	0.000419	-5.0815	0.0029	57.10	96.40	235.00	205.50
56480.532195	-0.32925	0.00052	7.09301	52.945	-0.02718	0.00033	0.148387	0.000408	-5.0840	0.0029	58.10	97.20	241.20	215.50
56480.534776	-0.32885	0.00052	7.09200	52.949	-0.02630	0.00034	0.149000	0.000414	-5.0797	0.0029	57.80	94.40	241.20	224.00
56481.391403	-0.33199	0.00050	7.09105	52.945	-0.02742	0.00031	0.148439	0.000361	-5.0836	0.0025	64.30	107.30	255.80	228.30
56481.395153	-0.33013	0.00050	7.09085	52.950	-0.02694	0.00029	0.148989	0.000339	-5.0798	0.0024	68.00	113.00	269.40	240.10
