jdb	vrad	svrad	fwhm	contrast	bis_span	noise	s_mw	sig_s	rhk	sig_rhk	sn_CaII	sn10	sn50	sn60
56152.656337	26.82935	0.00047	5.89334	38.770	-0.00154	0.00026	0.194378	0.000383	-4.8912	0.0014	83.40	124.00	310.70	375.10
56152.658421	26.82943	0.00048	5.89281	38.775	-0.00239	0.00027	0.193893	0.000402	-4.8929	0.0014	79.80	119.00	299.50	362.20
56152.660504	26.82907	0.00048	5.89281	38.778	-0.00192	0.00027	0.194349	0.000394	-4.8913	0.0014	81.20	120.00	304.70	369.90
56152.662588	26.82941	0.00047	5.89360	38.770	-0.00254	0.00027	0.194085	0.000389	-4.8922	0.0014	82.20	121.50	306.10	374.50
56152.664671	26.82976	0.00048	5.89411	38.773	-0.00149	0.00027	0.195285	0.000396	-4.8880	0.0014	81.30	117.50	303.60	378.80
56153.566212	26.83005	0.00043	5.88995	38.709	-0.00059	0.00020	0.191374	0.000277	-4.9020	0.0010	109.40	183.90	367.40	351.70
56153.568295	26.82999	0.00042	5.89000	38.687	-0.00147	0.00019	0.191388	0.000258	-4.9020	0.0009	116.80	195.20	390.40	372.40
56153.570378	26.82970	0.00042	5.88930	38.689	-0.00136	0.00019	0.191406	0.000257	-4.9019	0.0009	117.40	197.20	390.70	367.10
56153.572520	26.83036	0.00042	5.88977	38.685	-0.00159	0.00019	0.191492	0.000258	-4.9016	0.0009	116.80	195.50	389.80	370.10
56153.574603	26.83036	0.00042	5.88952	38.678	-0.00218	0.00019	0.191724	0.000252	-4.9007	0.0009	119.60	200.30	398.10	373.50
56153.576744	26.82987	0.00042	5.89040	38.693	-0.00118	0.00020	0.191070	0.000264	-4.9031	0.0010	114.40	192.10	382.70	362.50
56155.376816	26.82774	0.00047	5.89016	38.740	-0.00168	0.00027	0.188481	0.000386	-4.9127	0.0014	80.60	142.20	269.30	239.80
56156.366599	26.83052	0.00045	5.89109	38.753	-0.00067	0.00023	0.193158	0.000310	-4.8956	0.0011	100.20	150.60	345.80	395.80
56157.356381	26.83576	0.00047	5.88722	38.774	-0.00170	0.00026	0.195979	0.000369	-4.8855	0.0013	87.20	115.20	308.30	418.40
56158.373004	26.83140	0.00046	5.88891	38.768	-0.00290	0.00024	0.192103	0.000326	-4.8994	0.0012	95.60	142.50	329.50	386.80
56159.357370	26.83645	0.00060	5.88984	38.846	-0.00163	0.00046	0.189929	0.000716	-4.9073	0.0026	49.50	74.60	171.20	208.60
56160.604076	26.82936	0.00060	5.89238	38.848	-0.00080	0.00047	0.188955	0.000818	-4.9109	0.0030	44.40	70.60	172.40	203.10
56160.605627	26.82859	0.00060	5.89306	38.828	-0.00170	0.00046	0.186976	0.000801	-4.9184	0.0030	45.00	71.60	174.90	205.00
56160.607190	26.82995	0.00060	5.89059	38.838	0.00086	0.00047	0.189098	0.000824	-4.9104	0.0031	44.20	69.90	172.80	205.80
56160.608752	26.82952	0.00060	5.89289	38.838	-0.00141	0.00046	0.188644	0.000808	-4.9121	0.0030	44.80	71.10	175.00	208.00
56160.610315	26.82922	0.00061	5.89210	38.836	-0.00229	0.00047	0.189070	0.000834	-4.9105	0.0031	43.90	69.40	171.20	204.10
56160.611878	26.82915	0.00062	5.89448	38.829	0.00079	0.00049	0.189213	0.000883	-4.9100	0.0033	41.90	67.30	164.40	193.20
56161.474482	26.82843	0.00054	5.89461	38.828	-0.00107	0.00039	0.190589	0.000609	-4.9049	0.0022	56.40	81.00	205.60	272.40
56161.476600	26.82808	0.00054	5.89395	38.827	-0.00155	0.00039	0.189796	0.000614	-4.9078	0.0023	55.90	81.00	204.30	268.50
56161.478683	26.82731	0.00057	5.89471	38.829	-0.00428	0.00042	0.191171	0.000681	-4.9028	0.0025	51.70	75.30	188.90	247.70
56161.480824	26.82735	0.00054	5.89561	38.823	-0.00311	0.00039	0.190005	0.000610	-4.9070	0.0023	56.40	80.50	206.40	275.20
56161.585652	26.82923	0.00053	5.89324	38.824	-0.00118	0.00037	0.189744	0.000581	-4.9080	0.0022	58.30	88.40	217.90	268.30
56161.587770	26.82979	0.00052	5.89262	38.824	-0.00154	0.00036	0.189740	0.000558	-4.9080	0.0021	60.30	90.40	226.50	280.60
56161.589854	26.82874	0.00055	5.89397	38.821	-0.00201	0.00040	0.189056	0.000644	-4.9106	0.0024	53.70	82.60	203.80	247.50
56161.591995	26.82839	0.00058	5.89067	38.839	-0.00144	0.00044	0.188916	0.000749	-4.9111	0.0028	47.70	73.50	181.70	224.10
56162.463014	26.82772	0.00052	5.89362	38.816	-0.00208	0.00035	0.190142	0.000529	-4.9065	0.0020	63.10	93.90	227.90	277.10
56162.464727	26.82749	0.00053	5.89222	38.818	-0.00093	0.00036	0.190977	0.000541	-4.9035	0.0020	62.10	91.30	226.20	280.50
56162.466405	26.82791	0.00052	5.89307	38.812	-0.00136	0.00034	0.190153	0.000513	-4.9065	0.0019	64.80	95.30	234.60	289.10
56162.468083	26.82923	0.00051	5.89276	38.814	-0.00100	0.00034	0.191053	0.000506	-4.9032	0.0019	65.70	94.40	239.00	302.10
56162.469761	26.82807	0.00052	5.89282	38.817	-0.00156	0.00035	0.190743	0.000530	-4.9043	0.0019	63.10	93.20	229.70	282.40
56162.471440	26.82751	0.00052	5.89328	38.818	-0.00275	0.00035	0.191260	0.000526	-4.9024	0.0019	63.60	94.10	232.00	284.30
56162.473118	26.82776	0.00053	5.89255	38.816	-0.00343	0.00037	0.188883	0.000556	-4.9112	0.0021	60.50	90.40	221.30	270.50
56164.364069	26.82883	0.00052	5.89289	38.809	-0.00444	0.00036	0.188218	0.000541	-4.9137	0.0020	61.60	94.50	221.30	266.30
56164.366210	26.82911	0.00051	5.89262	38.801	-0.00193	0.00034	0.188439	0.000510	-4.9129	0.0019	64.70	99.00	231.30	276.90
56164.368351	26.82868	0.00052	5.89414	38.801	-0.00191	0.00036	0.187939	0.000545	-4.9147	0.0020	61.20	94.70	219.60	260.60
56164.370493	26.82892	0.00050	5.89104	38.808	-0.00232	0.00033	0.189559	0.000491	-4.9087	0.0018	67.00	102.30	238.40	285.60
56165.394638	26.82779	0.00051	5.89179	38.813	-0.00021	0.00034	0.187096	0.000503	-4.9179	0.0019	65.30	100.50	234.80	278.50
56165.396733	26.82852	0.00049	5.89068	38.806	-0.00243	0.00031	0.188601	0.000444	-4.9123	0.0017	72.70	110.20	258.90	309.10
56165.398805	26.82841	0.00050	5.88946	38.806	-0.00275	0.00032	0.186678	0.000471	-4.9195	0.0018	68.80	105.40	245.60	291.20
56165.400957	26.82814	0.00051	5.89130	38.814	-0.00293	0.00034	0.188567	0.000507	-4.9124	0.0019	65.10	100.30	232.90	275.90
56166.398528	26.83133	0.00048	5.88914	38.790	-0.00261	0.00029	0.187497	0.000426	-4.9164	0.0016	74.80	122.80	260.40	280.90
56166.400635	26.83065	0.00049	5.88903	38.788	-0.00244	0.00030	0.186979	0.000448	-4.9184	0.0017	71.60	117.70	250.40	272.20
56166.402764	26.82991	0.00048	5.88955	38.786	-0.00381	0.00029	0.187593	0.000423	-4.9160	0.0016	75.30	124.60	262.70	279.60
56166.404859	26.83121	0.00048	5.88883	38.791	-0.00215	0.00029	0.186670	0.000431	-4.9195	0.0016	73.90	121.90	257.90	278.90
56166.547002	26.82871	0.00049	5.89027	38.789	-0.00217	0.00030	0.186988	0.000447	-4.9183	0.0017	71.80	116.30	256.60	281.50
56166.549132	26.82880	0.00048	5.89052	38.789	-0.00190	0.00030	0.187187	0.000439	-4.9176	0.0017	73.00	117.40	261.40	288.80
56166.551215	26.82982	0.00048	5.89128	38.782	-0.00324	0.00030	0.187380	0.000436	-4.9168	0.0016	73.40	119.70	260.40	283.00
56166.553299	26.82964	0.00049	5.88877	38.789	-0.00393	0.00030	0.186786	0.000447	-4.9191	0.0017	71.80	117.90	253.70	273.90
56175.368301	26.83179	0.00046	5.89051	38.760	-0.00242	0.00026	0.190214	0.000345	-4.9063	0.0013	91.20	136.60	309.70	361.80
56175.370072	26.83103	0.00046	5.89241	38.763	-0.00251	0.00026	0.190160	0.000351	-4.9065	0.0013	89.90	135.50	304.80	352.80
56175.371796	26.83066	0.00046	5.89160	38.763	-0.00127	0.00026	0.190631	0.000350	-4.9047	0.0013	90.30	136.30	306.60	353.90
56176.359632	26.83314	0.00048	5.89059	38.773	-0.00311	0.00028	0.190587	0.000398	-4.9049	0.0015	80.80	118.00	287.30	363.50
56176.361761	26.83206	0.00047	5.89099	38.767	-0.00313	0.00026	0.190451	0.000360	-4.9054	0.0013	88.10	129.70	307.90	376.20
56176.363902	26.83093	0.00048	5.89100	38.769	-0.00407	0.00027	0.190109	0.000384	-4.9067	0.0014	83.20	124.40	290.30	348.70
56176.366044	26.82996	0.00047	5.89081	38.770	-0.00259	0.00027	0.190624	0.000380	-4.9048	0.0014	84.00	126.10	294.20	351.70
56177.353045	26.83120	0.00049	5.88999	38.781	-0.00076	0.00029	0.190184	0.000425	-4.9064	0.0016	76.30	115.30	268.10	325.10
56177.355187	26.83167	0.00049	5.89189	38.774	-0.00216	0.00029	0.190123	0.000418	-4.9066	0.0015	77.40	116.60	270.40	328.20
56177.357316	26.83181	0.00048	5.89279	38.766	-0.00211	0.00028	0.190149	0.000402	-4.9065	0.0015	80.00	119.50	278.90	341.40
56177.359400	26.83149	0.00047	5.89170	38.764	-0.00178	0.00027	0.190230	0.000383	-4.9062	0.0014	83.40	124.10	288.70	352.90
56178.351031	26.82892	0.00049	5.89418	38.771	-0.00280	0.00030	0.188723	0.000431	-4.9118	0.0016	75.00	117.30	267.60	308.10
56178.353137	26.82800	0.00048	5.89482	38.767	-0.00341	0.00029	0.189379	0.000418	-4.9094	0.0016	77.00	121.00	273.70	311.40
56178.355267	26.82891	0.00049	5.89375	38.768	-0.00538	0.00030	0.188970	0.000446	-4.9109	0.0017	72.90	114.70	260.30	298.10
56178.357408	26.82894	0.00050	5.89541	38.767	-0.00248	0.00031	0.188099	0.000458	-4.9141	0.0017	71.10	112.20	253.90	290.00
56179.351493	26.82951	0.00046	5.89101	38.761	-0.00312	0.00026	0.189486	0.000366	-4.9090	0.0014	86.50	133.30	302.20	343.70
56179.353623	26.82959	0.00044	5.89090	38.738	-0.00328	0.00023	0.190193	0.000310	-4.9064	0.0011	100.50	153.50	345.30	390.20
56179.355752	26.82925	0.00044	5.89057	38.741	-0.00370	0.00023	0.191190	0.000310	-4.9027	0.0011	100.70	152.70	343.30	388.80
56179.357893	26.82863	0.00045	5.88997	38.751	-0.00226	0.00025	0.189746	0.000331	-4.9080	0.0012	94.60	144.00	323.30	365.10
56180.349698	26.83059	0.00050	5.89083	38.788	-0.00521	0.00032	0.190010	0.000466	-4.9070	0.0017	70.70	106.70	248.50	293.50
56180.351851	26.83050	0.00045	5.89077	38.744	-0.00244	0.00024	0.190711	0.000325	-4.9044	0.0012	96.50	146.00	336.90	391.70
56180.353992	26.83051	0.00045	5.89189	38.744	-0.00285	0.00024	0.190688	0.000322	-4.9045	0.0012	97.40	146.80	339.30	395.40
56180.356133	26.82963	0.00046	5.89154	38.740	-0.00372	0.00024	0.189941	0.000331	-4.9073	0.0012	94.80	145.20	331.20	380.00
56181.336328	26.83241	0.00043	5.89161	38.698	-0.00339	0.00020	0.192337	0.000263	-4.8985	0.0010	117.60	175.00	397.70	460.80
56181.338447	26.83170	0.00044	5.89221	38.706	-0.00243	0.00021	0.191459	0.000272	-4.9017	0.0010	113.60	170.40	387.30	446.80
56181.340576	26.83125	0.00044	5.89328	38.718	-0.00290	0.00022	0.191589	0.000292	-4.9012	0.0011	106.70	159.90	367.40	427.40
56181.342717	26.83148	0.00044	5.89271	38.706	-0.00283	0.00021	0.191233	0.000273	-4.9025	0.0010	113.50	170.10	387.70	447.70
56182.352068	26.83091	0.00046	5.89279	38.750	-0.00196	0.00026	0.188989	0.000362	-4.9108	0.0013	87.20	137.80	308.60	341.10
56182.354186	26.82982	0.00047	5.89312	38.745	-0.00160	0.00027	0.188346	0.000382	-4.9132	0.0014	83.00	132.50	287.90	314.20
56182.356269	26.82978	0.00047	5.89303	38.751	-0.00455	0.00026	0.189205	0.000372	-4.9100	0.0014	85.30	134.30	300.10	332.20
56182.358411	26.83009	0.00046	5.89199	38.744	-0.00269	0.00025	0.189186	0.000350	-4.9101	0.0013	89.90	142.40	312.60	340.20
56183.352691	26.82911	0.00051	5.89307	38.763	-0.00380	0.00033	0.186465	0.000497	-4.9203	0.0019	66.00	111.30	228.00	235.20
56183.354786	26.82934	0.00050	5.89203	38.761	-0.00266	0.00033	0.186760	0.000490	-4.9192	0.0019	66.80	113.10	227.40	233.80
56183.356939	26.82883	0.00049	5.89267	38.747	-0.00326	0.00031	0.186588	0.000454	-4.9198	0.0017	71.20	120.00	243.00	249.30
56183.359069	26.82996	0.00048	5.89314	38.738	-0.00314	0.00029	0.186051	0.000411	-4.9219	0.0016	77.30	132.20	255.50	252.10
56198.403729	26.82688	0.00084	5.77050	41.554	0.00088	0.00070	0.203238	0.001062	-4.8607	0.0035	29.60	54.30	0.00	0.00
56198.405928	26.82688	0.00072	5.76768	41.583	0.00305	0.00055	0.202745	0.000760	-4.8624	0.0025	38.40	68.80	0.00	0.00
56198.408081	26.82539	0.00074	5.76707	41.592	0.00539	0.00058	0.203404	0.000819	-4.8602	0.0027	36.40	65.30	0.00	0.00
56198.410268	26.82713	0.00075	5.77066	41.568	0.00275	0.00059	0.204587	0.000840	-4.8563	0.0028	35.70	64.30	0.00	0.00
56198.412398	26.82631	0.00075	5.76785	41.587	0.00339	0.00059	0.202494	0.000846	-4.8632	0.0028	35.30	64.00	0.00	0.00
56198.414527	26.82671	0.00084	5.76966	41.561	0.00492	0.00070	0.204653	0.001067	-4.8561	0.0035	29.50	54.30	0.00	0.00
56199.343006	26.82716	0.00060	5.76607	41.542	0.00438	0.00022	0.198391	0.000245	-4.8771	0.0008	102.00	176.90	0.00	0.00
56199.345239	26.82629	0.00060	5.76657	41.563	0.00421	0.00024	0.198294	0.000279	-4.8775	0.0010	90.30	157.60	0.00	0.00
56199.347415	26.82618	0.00061	5.76684	41.562	0.00332	0.00025	0.198341	0.000284	-4.8773	0.0010	89.00	154.90	0.00	0.00
56199.349545	26.82680	0.00060	5.76603	41.557	0.00450	0.00023	0.198078	0.000264	-4.8782	0.0009	95.00	165.00	0.00	0.00
56199.351709	26.82688	0.00060	5.76698	41.543	0.00381	0.00023	0.198197	0.000255	-4.8778	0.0009	98.00	168.30	0.00	0.00
56199.353851	26.82758	0.00060	5.76585	41.554	0.00409	0.00023	0.198532	0.000260	-4.8766	0.0009	96.60	166.60	0.00	0.00
56199.425217	26.82715	0.00062	5.76734	41.566	0.00347	0.00027	0.199703	0.000303	-4.8726	0.0010	84.30	141.00	0.00	0.00
56199.427416	26.82724	0.00062	5.76730	41.567	0.00279	0.00028	0.199619	0.000314	-4.8729	0.0011	81.50	138.20	0.00	0.00
56199.429545	26.82741	0.00062	5.76714	41.570	0.00353	0.00028	0.199676	0.000311	-4.8727	0.0011	82.40	137.60	0.00	0.00
56199.431687	26.82716	0.00062	5.76695	41.566	0.00340	0.00027	0.199480	0.000298	-4.8734	0.0010	85.40	143.80	0.00	0.00
56200.351322	26.82900	0.00061	5.77078	41.522	0.00406	0.00024	0.198067	0.000285	-4.8783	0.0010	88.10	159.30	0.00	0.00
56200.353417	26.82961	0.00060	5.76866	41.506	0.00488	0.00022	0.198948	0.000257	-4.8752	0.0009	97.00	174.40	0.00	0.00
56200.355558	26.82927	0.00060	5.76941	41.508	0.00380	0.00022	0.198098	0.000260	-4.8781	0.0009	96.00	173.20	0.00	0.00
56200.357711	26.82954	0.00060	5.77071	41.494	0.00425	0.00022	0.197486	0.000250	-4.8803	0.0009	99.30	180.70	0.00	0.00
56200.359840	26.82949	0.00060	5.76931	41.498	0.00422	0.00021	0.198211	0.000245	-4.8778	0.0008	101.50	182.30	0.00	0.00
56200.361982	26.82989	0.00060	5.76922	41.497	0.00403	0.00021	0.198479	0.000244	-4.8768	0.0008	102.00	182.80	0.00	0.00
56200.457376	26.82818	0.00060	5.77128	41.508	0.00380	0.00023	0.197405	0.000283	-4.8805	0.0010	88.20	166.00	0.00	0.00
56200.459505	26.82758	0.00060	5.77097	41.507	0.00454	0.00023	0.197104	0.000279	-4.8816	0.0010	89.50	165.80	0.00	0.00
56200.461647	26.82848	0.00060	5.77046	41.514	0.00313	0.00025	0.197628	0.000305	-4.8798	0.0011	82.40	154.40	0.00	0.00
56200.463823	26.82813	0.00060	5.77071	41.511	0.00401	0.00024	0.197305	0.000285	-4.8809	0.0010	87.80	163.20	0.00	0.00
56200.465929	26.82824	0.00060	5.77108	41.504	0.00507	0.00024	0.198121	0.000282	-4.8781	0.0010	89.00	164.10	0.00	0.00
56200.468070	26.82801	0.00061	5.77143	41.522	0.00402	0.00026	0.197742	0.000316	-4.8794	0.0011	79.90	147.40	0.00	0.00
56202.328972	26.82609	0.00062	5.77472	41.529	0.00341	0.00029	0.200318	0.000324	-4.8705	0.0011	78.80	137.40	0.00	0.00
56202.331113	26.82603	0.00061	5.77340	41.532	0.00353	0.00027	0.199740	0.000307	-4.8725	0.0010	82.70	144.80	0.00	0.00
56202.333254	26.82566	0.00063	5.77576	41.523	0.00285	0.00029	0.200175	0.000337	-4.8710	0.0011	76.00	133.40	0.00	0.00
56202.335384	26.82511	0.00063	5.77405	41.537	0.00240	0.00030	0.200398	0.000347	-4.8703	0.0012	74.10	130.10	0.00	0.00
56202.337525	26.82579	0.00062	5.77463	41.531	0.00209	0.00029	0.199805	0.000330	-4.8723	0.0011	77.20	136.90	0.00	0.00
56202.339667	26.82656	0.00063	5.77468	41.530	0.00273	0.00030	0.199534	0.000342	-4.8732	0.0012	74.80	132.30	0.00	0.00
56203.335112	26.82684	0.00063	5.77624	41.535	0.00227	0.00030	0.204166	0.000309	-4.8577	0.0010	83.80	131.70	0.00	0.00
56203.337346	26.82592	0.00064	5.77578	41.541	0.00087	0.00033	0.204086	0.000341	-4.8579	0.0011	76.50	121.50	0.00	0.00
56203.339475	26.82635	0.00064	5.77494	41.544	0.00269	0.00033	0.203252	0.000348	-4.8607	0.0012	74.90	120.40	0.00	0.00
56203.341628	26.82590	0.00065	5.77537	41.546	0.00312	0.00034	0.204100	0.000362	-4.8579	0.0012	72.40	115.50	0.00	0.00
56203.343746	26.82645	0.00063	5.77622	41.534	0.00140	0.00031	0.203315	0.000330	-4.8605	0.0011	78.60	127.50	0.00	0.00
56203.345887	26.82613	0.00063	5.77663	41.532	0.00290	0.00030	0.203427	0.000310	-4.8601	0.0010	83.10	134.20	0.00	0.00
56207.335131	26.82809	0.00063	5.77887	41.474	0.00087	0.00032	0.208635	0.000306	-4.8432	0.0010	85.40	126.80	0.00	0.00
56207.339598	26.82873	0.00062	5.77885	41.468	0.00191	0.00031	0.208821	0.000298	-4.8426	0.0009	87.40	129.40	0.00	0.00
56207.344043	26.82818	0.00062	5.77988	41.472	0.00181	0.00029	0.209188	0.000284	-4.8414	0.0009	91.60	137.00	0.00	0.00
56207.428916	26.82739	0.00059	5.77826	41.443	0.00156	0.00024	0.202794	0.000274	-4.8622	0.0009	91.40	170.10	0.00	0.00
56207.433337	26.82722	0.00058	5.77731	41.435	0.00148	0.00022	0.203704	0.000249	-4.8592	0.0008	100.60	184.10	0.00	0.00
56207.437793	26.82701	0.00059	5.77749	41.437	0.00182	0.00023	0.203413	0.000263	-4.8602	0.0009	95.30	174.40	0.00	0.00
56207.511185	26.82418	0.00059	5.77847	41.442	0.00059	0.00024	0.204279	0.000276	-4.8573	0.0009	91.40	165.90	0.00	0.00
56207.515641	26.82515	0.00059	5.77897	41.431	0.00194	0.00023	0.203733	0.000262	-4.8591	0.0009	95.80	174.70	0.00	0.00
56207.520097	26.82469	0.00059	5.77879	41.441	0.00276	0.00023	0.204299	0.000264	-4.8572	0.0009	95.20	171.50	0.00	0.00
56208.333838	26.82489	0.00058	5.77379	41.422	0.00227	0.00021	0.206369	0.000219	-4.8505	0.0007	114.80	193.00	0.00	0.00
56208.338271	26.82377	0.00059	5.77333	41.452	0.00211	0.00024	0.206200	0.000262	-4.8510	0.0008	97.10	164.80	0.00	0.00
56208.342750	26.82346	0.00058	5.77320	41.420	0.00336	0.00021	0.206160	0.000218	-4.8511	0.0007	115.30	195.50	0.00	0.00
56208.447786	26.82288	0.00083	5.78054	41.424	0.00009	0.00069	0.214200	0.000937	-4.8258	0.0029	32.80	58.00	0.00	0.00
56208.452184	26.82267	0.00062	5.77427	41.448	0.00226	0.00030	0.206539	0.000331	-4.8499	0.0011	78.10	133.50	0.00	0.00
56208.456617	26.82227	0.00063	5.77621	41.455	0.00247	0.00032	0.206056	0.000357	-4.8515	0.0012	73.00	124.70	0.00	0.00
56209.331250	26.82354	0.00057	5.77756	41.381	0.00199	0.00019	0.208855	0.000197	-4.8425	0.0006	128.10	209.30	0.00	0.00
56209.335694	26.82404	0.00057	5.77547	41.353	0.00168	0.00017	0.209177	0.000174	-4.8415	0.0006	144.10	235.40	0.00	0.00
56209.340138	26.82378	0.00057	5.77562	41.342	0.00178	0.00017	0.208837	0.000171	-4.8425	0.0005	146.70	239.30	0.00	0.00
56209.473218	26.82301	0.00078	5.78278	41.379	-0.00002	0.00064	0.215839	0.000836	-4.8208	0.0025	36.00	62.60	0.00	0.00
56209.477639	26.82125	0.00081	5.78594	41.375	0.00089	0.00067	0.215866	0.000890	-4.8207	0.0027	34.20	59.80	0.00	0.00
56209.482141	26.82111	0.00073	5.78320	41.384	-0.00108	0.00057	0.213858	0.000718	-4.8269	0.0022	40.50	70.20	0.00	0.00
56226.365151	26.83319	0.00054	5.77515	41.450	0.00641	0.00026	0.203447	0.000257	-4.8600	0.0009	100.90	156.20	0.00	0.00
56226.369734	26.83104	0.00055	5.77414	41.452	0.00742	0.00027	0.203502	0.000270	-4.8599	0.0009	96.10	150.70	0.00	0.00
56226.374271	26.83120	0.00062	5.77614	41.452	0.00668	0.00027	0.203478	0.000263	-4.8599	0.0009	98.50	152.40	0.00	0.00
56227.323726	26.83152	0.00058	5.77372	41.387	0.00643	0.00018	0.203300	0.000179	-4.8605	0.0006	141.60	228.10	0.00	0.00
56227.328298	26.83191	0.00058	5.77182	41.359	0.00695	0.00017	0.202892	0.000167	-4.8619	0.0006	151.30	243.80	0.00	0.00
56227.332835	26.83036	0.00058	5.77237	41.353	0.00691	0.00017	0.203029	0.000168	-4.8614	0.0006	150.20	243.80	0.00	0.00
56227.374258	26.82905	0.00061	5.77631	41.449	0.00588	0.00026	0.204420	0.000256	-4.8568	0.0008	101.20	159.50	0.00	0.00
56227.377082	26.82901	0.00060	5.77701	41.446	0.00581	0.00025	0.203950	0.000240	-4.8584	0.0008	107.70	169.60	0.00	0.00
56227.379802	26.83000	0.00061	5.77605	41.452	0.00630	0.00025	0.203923	0.000243	-4.8585	0.0008	106.30	167.80	0.00	0.00
56227.382522	26.82987	0.00060	5.77576	41.457	0.00707	0.00024	0.203348	0.000239	-4.8604	0.0008	108.00	170.10	0.00	0.00
56227.385300	26.82903	0.00061	5.77639	41.454	0.00444	0.00025	0.203682	0.000248	-4.8593	0.0008	104.40	164.40	0.00	0.00
56227.388032	26.83011	0.00060	5.77649	41.451	0.00542	0.00025	0.204233	0.000239	-4.8575	0.0008	108.40	168.30	0.00	0.00
56245.318685	26.82592	0.00056	5.92717	38.813	-0.00182	0.00020	0.194939	0.000253	-4.8892	0.0009	99.50	180.00	400.80	348.20
56245.347735	26.82451	0.00049	5.92822	38.822	-0.00145	0.00026	0.193209	0.000348	-4.8954	0.0013	73.80	138.40	300.20	248.10
56251.322371	26.82873	0.00050	5.91618	38.871	-0.00188	0.00028	0.197137	0.000376	-4.8815	0.0013	70.80	114.00	315.70	366.60
56251.324176	26.82982	0.00048	5.91617	38.860	-0.00234	0.00024	0.198312	0.000321	-4.8774	0.0011	82.30	127.70	363.70	428.50
56251.325970	26.82861	0.00049	5.91752	38.863	-0.00254	0.00026	0.198908	0.000343	-4.8754	0.0012	77.40	121.20	343.70	405.30
56251.327753	26.82786	0.00048	5.91714	38.863	-0.00177	0.00025	0.198004	0.000328	-4.8785	0.0011	80.30	126.00	356.70	415.00
56251.329547	26.82857	0.00048	5.91719	38.854	-0.00184	0.00024	0.198409	0.000307	-4.8771	0.0011	85.40	134.20	375.20	431.60
56251.331341	26.82856	0.00048	5.91638	38.862	-0.00190	0.00024	0.197746	0.000317	-4.8794	0.0011	82.80	131.10	364.40	418.40
56251.333135	26.82881	0.00048	5.91642	38.864	-0.00193	0.00025	0.198732	0.000331	-4.8760	0.0011	80.00	125.00	355.40	416.20
56251.335010	26.82898	0.00048	5.91557	38.866	-0.00122	0.00025	0.198789	0.000329	-4.8758	0.0011	80.40	126.00	356.40	416.20
56251.336781	26.83054	0.00049	5.91547	38.868	-0.00198	0.00025	0.198039	0.000342	-4.8783	0.0012	77.40	122.20	344.40	403.20
56251.338574	26.82956	0.00049	5.91640	38.864	-0.00263	0.00026	0.198503	0.000344	-4.8767	0.0012	77.10	121.60	342.90	400.70
56252.311044	26.83188	0.00048	5.91665	38.869	-0.00277	0.00025	0.197244	0.000322	-4.8811	0.0011	81.60	130.80	354.30	400.70
56252.312930	26.83182	0.00048	5.91645	38.863	-0.00259	0.00025	0.198142	0.000334	-4.8780	0.0012	79.00	126.30	345.10	390.80
56252.314713	26.83247	0.00047	5.91615	38.857	-0.00172	0.00022	0.199020	0.000290	-4.8750	0.0010	90.10	142.50	389.50	440.40
56252.316507	26.83227	0.00047	5.91504	38.860	-0.00320	0.00024	0.197958	0.000307	-4.8786	0.0011	85.20	136.60	371.60	418.90
56252.318289	26.83230	0.00047	5.91631	38.869	-0.00134	0.00023	0.197765	0.000305	-4.8793	0.0011	85.80	137.50	374.90	421.40
56252.320106	26.83246	0.00047	5.91671	38.864	-0.00088	0.00023	0.197947	0.000296	-4.8787	0.0010	88.30	141.20	384.90	431.30
56252.321900	26.83140	0.00048	5.91621	38.866	-0.00222	0.00026	0.197712	0.000338	-4.8795	0.0012	78.20	125.40	343.10	387.50
56252.323683	26.83144	0.00048	5.91715	38.865	-0.00248	0.00026	0.197303	0.000340	-4.8809	0.0012	77.60	125.60	342.00	383.10
56252.325477	26.83135	0.00048	5.91695	38.863	-0.00278	0.00026	0.197007	0.000344	-4.8819	0.0012	76.70	125.40	340.40	380.80
56252.327271	26.83014	0.00048	5.91617	38.866	-0.00409	0.00026	0.197270	0.000346	-4.8810	0.0012	76.20	125.30	336.70	374.40
56252.329065	26.82974	0.00050	5.91665	38.865	-0.00338	0.00028	0.196911	0.000380	-4.8823	0.0013	70.10	116.50	309.30	341.80
56254.311965	26.82641	0.00057	5.91217	38.907	-0.00164	0.00040	0.192237	0.000606	-4.8989	0.0022	46.30	85.10	217.90	224.70
56254.313806	26.82590	0.00057	5.91354	38.904	-0.00197	0.00040	0.192489	0.000614	-4.8980	0.0022	45.90	83.90	217.70	226.90
56254.315646	26.82774	0.00054	5.91293	38.902	-0.00210	0.00036	0.193256	0.000534	-4.8952	0.0019	51.50	95.90	234.20	231.60
56254.317440	26.82718	0.00054	5.91366	38.895	-0.00108	0.00036	0.192871	0.000532	-4.8966	0.0019	51.60	95.70	240.90	241.30
56254.319292	26.82708	0.00054	5.91245	38.898	-0.00234	0.00035	0.192605	0.000522	-4.8975	0.0019	52.40	96.40	245.20	248.10
56254.321086	26.82634	0.00053	5.91393	38.900	-0.00272	0.00034	0.192999	0.000507	-4.8961	0.0018	53.90	97.10	252.30	264.00
56254.322880	26.82723	0.00056	5.91144	38.911	-0.00084	0.00039	0.192651	0.000584	-4.8974	0.0021	47.80	87.90	221.80	227.20
