jdb	vrad	svrad	fwhm	contrast	bis_span	noise	s_mw	sig_s	rhk	sig_rhk	sn_CaII	sn10	sn50	sn60
56886.757585	-18.42594	0.00102	6.06123	49.533	0.01146	0.00096	0.217244	0.005677	-5.0006	0.0129	7.60	21.70	76.70	79.70
56886.759518	-18.42717	0.00092	6.06103	49.357	0.00905	0.00084	0.220532	0.004570	-4.9932	0.0102	9.10	25.00	86.10	89.00
56886.761590	-18.42489	0.00087	6.06365	48.896	0.01063	0.00079	0.215746	0.003954	-5.0040	0.0090	10.20	27.20	91.50	94.50
56886.763824	-18.42442	0.00100	6.06862	47.288	0.01241	0.00093	0.217344	0.004487	-5.0004	0.0102	9.40	24.60	81.30	84.70
56887.754728	-18.41871	0.00046	6.05714	49.852	0.01250	0.00029	0.217318	0.000869	-5.0005	0.0020	33.70	66.50	241.40	288.60
56888.662017	-18.42281	0.00050	6.05653	49.890	0.01072	0.00035	0.210876	0.001134	-5.0153	0.0027	26.50	60.90	197.40	204.90
56888.664101	-18.42311	0.00049	6.05790	49.888	0.01132	0.00033	0.209354	0.001042	-5.0189	0.0025	28.30	64.90	208.70	213.90
56888.666068	-18.42268	0.00051	6.05665	49.887	0.01047	0.00035	0.210975	0.001156	-5.0151	0.0027	26.10	60.30	194.50	201.20
56888.668059	-18.42298	0.00052	6.05751	49.894	0.01047	0.00037	0.210421	0.001258	-5.0164	0.0030	24.40	56.60	184.20	192.50
56888.670177	-18.42300	0.00053	6.05830	49.890	0.01119	0.00038	0.210782	0.001309	-5.0155	0.0031	23.80	55.30	179.30	185.90
56888.672087	-18.42292	0.00051	6.05938	49.885	0.01155	0.00035	0.210580	0.001168	-5.0160	0.0027	25.90	60.10	193.10	198.30
56889.671811	-18.42358	0.00069	6.05576	49.913	0.01030	0.00058	0.208132	0.002494	-5.0218	0.0059	14.30	36.40	118.00	120.70
56889.673744	-18.42329	0.00061	6.05901	49.886	0.00948	0.00049	0.205976	0.001871	-5.0270	0.0045	17.80	43.90	140.20	142.20
56889.675723	-18.42331	0.00064	6.05971	49.885	0.01204	0.00053	0.211936	0.002176	-5.0128	0.0051	15.90	39.90	128.60	131.40
56889.677332	-18.42399	0.00138	6.05595	49.880	0.01174	0.00133	0.212038	0.008795	-5.0126	0.0205	5.20	16.00	57.30	58.30
56889.679925	-18.42406	0.00111	6.05757	49.910	0.00885	0.00105	0.218851	0.006119	-4.9970	0.0138	7.00	20.50	69.80	70.50
56889.681811	-18.42251	0.00061	6.05708	49.897	0.01369	0.00049	0.209707	0.001921	-5.0181	0.0045	17.50	43.10	138.60	140.40
56890.603383	-18.42095	0.00129	6.06198	49.895	0.01123	0.00124	0.207890	0.007391	-5.0224	0.0176	6.10	17.90	60.90	59.10
56890.605431	-18.42065	0.00152	6.05516	49.922	0.00530	0.00148	0.219308	0.009654	-4.9960	0.0217	4.90	15.00	52.30	50.10
56890.607677	-18.41765	0.00136	6.06596	49.852	0.01124	0.00132	0.209526	0.008068	-5.0185	0.0191	5.60	16.90	58.10	56.40
56890.609702	-18.42022	0.00128	6.05819	49.899	0.01004	0.00123	0.219379	0.007302	-4.9958	0.0164	6.00	18.00	61.50	59.50
56890.611716	-18.41839	0.00093	6.05682	49.920	0.00926	0.00086	0.208926	0.004185	-5.0199	0.0099	9.60	25.90	83.40	81.10
56890.613672	-18.41852	0.00071	6.05950	49.923	0.00963	0.00062	0.209514	0.002462	-5.0185	0.0058	14.50	36.40	112.80	109.20
56890.617839	-18.41822	0.00061	6.05666	49.908	0.00977	0.00049	0.211126	0.001745	-5.0147	0.0041	18.90	46.00	140.00	134.00
56890.619888	-18.41728	0.00054	6.05794	49.888	0.01002	0.00040	0.208032	0.001287	-5.0220	0.0031	23.80	56.70	170.70	162.70
56890.621856	-18.41776	0.00047	6.05738	49.875	0.01096	0.00030	0.207791	0.000871	-5.0226	0.0021	32.40	75.10	225.00	215.30
56890.623881	-18.41821	0.00046	6.05711	49.876	0.01163	0.00029	0.207355	0.000854	-5.0236	0.0020	33.00	76.50	227.90	216.70
56890.625826	-18.41817	0.00050	6.05755	49.879	0.01154	0.00035	0.208624	0.001062	-5.0206	0.0025	27.70	64.60	195.50	188.00
56890.627898	-18.41814	0.00054	6.05804	49.886	0.01295	0.00040	0.208464	0.001324	-5.0210	0.0031	23.30	55.40	168.30	161.80
56922.579756	-18.42380	0.00041	6.05851	49.836	0.01154	0.00021	0.208054	0.000559	-5.0220	0.0013	46.60	109.50	323.50	300.30
56922.583587	-18.42323	0.00040	6.05872	49.830	0.01089	0.00019	0.205198	0.000504	-5.0288	0.0012	50.40	123.50	332.10	282.90
56922.587036	-18.42331	0.00042	6.05895	49.837	0.01271	0.00022	0.207229	0.000584	-5.0239	0.0014	44.60	108.80	300.40	263.10
56922.696645	-18.42158	0.00041	6.05935	49.830	0.01170	0.00020	0.213467	0.000522	-5.0093	0.0012	50.70	106.40	352.40	376.40
56922.699770	-18.42180	0.00041	6.05878	49.823	0.01173	0.00020	0.213301	0.000528	-5.0097	0.0012	50.10	106.20	350.90	371.80
56922.702953	-18.42124	0.00041	6.05953	49.834	0.01259	0.00021	0.212594	0.000578	-5.0113	0.0013	46.20	98.60	331.90	355.20
56922.706171	-18.42093	0.00042	6.05878	49.838	0.01040	0.00023	0.214389	0.000652	-5.0071	0.0015	41.90	89.40	307.40	337.30
56923.517323	-18.42360	0.00039	6.05907	49.795	0.01247	0.00016	0.211034	0.000402	-5.0149	0.0009	63.00	139.20	433.30	439.00
56923.521085	-18.42358	0.00039	6.05971	49.801	0.01174	0.00016	0.211120	0.000417	-5.0147	0.0010	61.00	136.10	420.50	421.60
56923.524835	-18.42373	0.00039	6.06057	49.796	0.01173	0.00016	0.211334	0.000420	-5.0142	0.0010	60.70	134.90	420.20	425.00
56923.635879	-18.42241	0.00040	6.05934	49.812	0.01183	0.00017	0.210201	0.000441	-5.0169	0.0010	57.90	128.70	396.70	388.40
56923.639629	-18.42267	0.00039	6.06057	49.798	0.01253	0.00016	0.209837	0.000413	-5.0177	0.0010	61.30	136.40	416.50	409.10
56923.643368	-18.42249	0.00040	6.05956	49.806	0.01201	0.00017	0.210813	0.000427	-5.0155	0.0010	59.60	132.10	407.30	402.40
56924.552312	-18.42126	0.00042	6.06110	49.817	0.01161	0.00023	0.212420	0.000626	-5.0117	0.0015	43.00	93.90	307.70	326.00
56924.556050	-18.42097	0.00043	6.05978	49.824	0.01182	0.00023	0.212970	0.000653	-5.0104	0.0015	41.80	89.80	298.40	323.30
56924.559893	-18.42065	0.00042	6.05971	49.819	0.01198	0.00022	0.213059	0.000611	-5.0102	0.0014	44.20	93.60	312.10	344.80
56924.642371	-18.42102	0.00041	6.05938	49.820	0.01176	0.00020	0.213003	0.000537	-5.0103	0.0012	49.30	105.90	349.30	370.90
56924.646052	-18.42001	0.00041	6.05927	49.810	0.01347	0.00019	0.213845	0.000511	-5.0084	0.0012	51.60	109.00	364.30	392.10
56924.649872	-18.42026	0.00040	6.05983	49.805	0.01269	0.00019	0.214576	0.000499	-5.0067	0.0011	52.80	109.90	374.20	406.10
56960.471275	-18.42504	0.00038	6.06197	49.771	0.01203	0.00015	0.220798	0.000383	-4.9926	0.0009	66.60	139.90	464.50	498.10
56960.476634	-18.42413	0.00038	6.06231	49.773	0.01206	0.00015	0.221684	0.000383	-4.9907	0.0008	66.80	138.40	464.50	504.70
56960.571147	-18.42397	0.00039	6.06430	49.789	0.01295	0.00016	0.221175	0.000416	-4.9918	0.0009	61.90	128.50	426.00	444.60
56960.574804	-18.42427	0.00039	6.06292	49.793	0.01283	0.00016	0.221458	0.000425	-4.9912	0.0009	60.70	126.20	420.40	438.90
56960.578542	-18.42443	0.00039	6.06254	49.804	0.01297	0.00017	0.220095	0.000446	-4.9942	0.0010	57.90	121.50	406.40	430.80
56961.490972	-18.42234	0.00041	6.06410	49.821	0.01185	0.00020	0.220825	0.000555	-4.9926	0.0012	47.90	102.00	337.60	357.80
56961.494837	-18.42134	0.00041	6.06344	49.807	0.01406	0.00019	0.221580	0.000500	-4.9909	0.0011	52.50	111.60	369.20	389.90
56961.498425	-18.42185	0.00040	6.06453	49.800	0.01215	0.00018	0.221569	0.000475	-4.9909	0.0011	55.00	115.90	385.40	410.20
56961.557765	-18.42148	0.00043	6.06498	49.828	0.01077	0.00023	0.219086	0.000655	-4.9965	0.0015	41.30	89.30	295.10	306.90
56961.560427	-18.42210	0.00042	6.06438	49.824	0.01250	0.00022	0.219206	0.000615	-4.9962	0.0014	43.60	94.40	311.80	323.80
56961.563008	-18.42170	0.00042	6.06480	49.818	0.01213	0.00021	0.220879	0.000592	-4.9925	0.0013	45.20	97.00	322.60	338.40
56961.565577	-18.42133	0.00042	6.06449	49.821	0.01341	0.00021	0.221253	0.000595	-4.9916	0.0013	45.00	96.20	321.20	337.80
56962.465679	-18.42036	0.00042	6.06374	49.823	0.01387	0.00023	0.221099	0.000666	-4.9920	0.0015	40.90	88.40	294.80	325.30
56962.470934	-18.41997	0.00042	6.06413	49.815	0.01345	0.00022	0.221047	0.000639	-4.9921	0.0014	42.50	91.50	305.30	335.30
56962.560493	-18.42162	0.00042	6.06442	49.816	0.01323	0.00023	0.217997	0.000682	-4.9989	0.0015	39.70	90.30	297.90	308.90
56962.566095	-18.42141	0.00044	6.06403	49.819	0.01328	0.00025	0.218166	0.000797	-4.9985	0.0018	34.80	80.20	266.00	276.60
56965.470339	-18.41744	0.00046	6.06317	49.842	0.01406	0.00028	0.223040	0.000847	-4.9877	0.0019	33.70	72.00	239.10	263.90
56965.475594	-18.41766	0.00044	6.06382	49.835	0.01329	0.00026	0.222218	0.000753	-4.9895	0.0017	37.10	78.40	261.40	289.20
56965.551287	-18.41925	0.00045	6.06391	49.833	0.01360	0.00026	0.224672	0.000773	-4.9841	0.0017	36.20	80.10	261.60	274.00
56965.556831	-18.41967	0.00045	6.06386	49.830	0.01280	0.00027	0.221974	0.000810	-4.9900	0.0018	34.70	77.10	250.90	262.80
56967.441887	-18.42366	0.00040	6.06331	49.816	0.01320	0.00018	0.221753	0.000477	-4.9905	0.0011	54.70	117.50	374.60	385.60
56967.444491	-18.42301	0.00040	6.06465	49.814	0.01305	0.00018	0.222561	0.000489	-4.9887	0.0011	53.60	114.50	368.40	383.10
56967.447142	-18.42329	0.00040	6.06212	49.829	0.01374	0.00020	0.221294	0.000528	-4.9915	0.0012	49.90	107.50	347.60	360.30
56967.449688	-18.42301	0.00040	6.06328	49.823	0.01358	0.00019	0.222268	0.000499	-4.9894	0.0011	52.70	111.90	362.50	377.80
56967.533598	-18.42365	0.00042	6.06277	49.843	0.01320	0.00024	0.216602	0.000706	-5.0021	0.0016	38.00	91.40	285.50	272.50
56967.536226	-18.42436	0.00044	6.06317	49.849	0.01466	0.00026	0.216707	0.000822	-5.0018	0.0019	33.70	81.60	257.10	246.80
56967.538899	-18.42489	0.00044	6.06248	49.844	0.01338	0.00026	0.216386	0.000796	-5.0026	0.0018	34.50	83.30	261.00	249.10
56967.541526	-18.42434	0.00044	6.06336	49.853	0.01349	0.00027	0.218059	0.000848	-4.9988	0.0019	32.80	79.30	249.00	238.00
56968.400143	-18.42318	0.00044	6.06021	49.857	0.01273	0.00026	0.215116	0.000779	-5.0055	0.0018	35.10	83.00	257.70	253.10
56968.405930	-18.42305	0.00047	6.05957	49.865	0.01411	0.00029	0.215944	0.000922	-5.0036	0.0021	30.60	73.00	228.00	225.60
56968.506495	-18.42321	0.00048	6.06085	49.859	0.01429	0.00032	0.215278	0.001053	-5.0051	0.0024	27.60	66.50	211.70	210.70
56968.512016	-18.42348	0.00048	6.06055	49.863	0.01279	0.00031	0.215300	0.001013	-5.0051	0.0023	28.30	68.40	217.10	214.40
56969.443095	-18.42545	0.00041	6.06023	49.837	0.01280	0.00020	0.215011	0.000573	-5.0057	0.0013	45.60	104.50	330.10	328.90
56969.446706	-18.42643	0.00040	6.05948	49.837	0.01230	0.00019	0.214753	0.000524	-5.0063	0.0012	49.30	113.00	353.50	347.10
56969.450537	-18.42695	0.00041	6.06035	49.840	0.01250	0.00021	0.215256	0.000587	-5.0052	0.0013	44.70	103.20	320.50	311.50
56969.547410	-18.42600	0.00039	6.06038	49.826	0.01353	0.00018	0.212951	0.000495	-5.0105	0.0011	51.40	121.80	365.10	331.20
56969.551206	-18.42634	0.00039	6.05948	49.826	0.01402	0.00017	0.214028	0.000473	-5.0080	0.0011	53.70	125.30	389.20	362.50
56969.554794	-18.42640	0.00040	6.06070	49.832	0.01358	0.00019	0.213302	0.000531	-5.0097	0.0012	48.40	113.50	352.80	335.50
57012.324334	-18.42179	0.00040	6.05937	49.831	0.01374	0.00020	0.213885	0.000540	-5.0083	0.0012	48.30	110.50	332.80	315.90
57012.328118	-18.42165	0.00041	6.06006	49.841	0.01353	0.00022	0.213676	0.000600	-5.0088	0.0014	44.20	101.40	309.30	297.10
57012.331915	-18.42180	0.00042	6.05909	49.840	0.01341	0.00022	0.213880	0.000621	-5.0083	0.0014	42.90	98.80	300.40	288.00
57012.409908	-18.42240	0.00045	6.05819	49.858	0.01351	0.00027	0.214954	0.000843	-5.0058	0.0019	33.30	77.80	245.20	241.40
57012.413970	-18.42228	0.00044	6.06034	49.850	0.01409	0.00026	0.214306	0.000804	-5.0073	0.0019	34.60	80.70	254.60	249.20
57012.417512	-18.42263	0.00044	6.05865	49.851	0.01304	0.00026	0.213436	0.000793	-5.0093	0.0018	34.90	81.40	257.10	252.50
57014.341402	-18.42214	0.00040	6.05838	49.853	0.01387	0.00021	0.211807	0.000577	-5.0131	0.0013	45.50	104.30	321.60	313.00
57014.347362	-18.42187	0.00041	6.05844	49.852	0.01227	0.00021	0.211417	0.000591	-5.0140	0.0014	44.60	102.20	316.60	308.60
57014.423770	-18.42188	0.00041	6.05839	49.852	0.01256	0.00022	0.213427	0.000634	-5.0094	0.0015	42.20	95.70	312.30	317.30
57014.429325	-18.42172	0.00040	6.05755	49.849	0.01236	0.00021	0.211618	0.000597	-5.0136	0.0014	44.30	99.90	324.60	328.00
57015.328455	-18.42511	0.00061	6.05704	49.908	0.01377	0.00050	0.206484	0.002021	-5.0257	0.0049	16.60	41.90	136.20	138.10
57015.334681	-18.42657	0.00066	6.05560	49.913	0.01207	0.00056	0.205458	0.002417	-5.0282	0.0058	14.40	37.30	122.60	125.30
57016.403952	-18.42690	0.00043	6.05902	49.856	0.01228	0.00025	0.208849	0.000742	-5.0201	0.0018	36.60	85.50	274.20	273.10
57016.407806	-18.42725	0.00042	6.05831	49.856	0.01118	0.00023	0.209408	0.000658	-5.0188	0.0016	40.50	92.80	300.70	302.70
57016.411521	-18.42703	0.00042	6.05806	49.858	0.01265	0.00022	0.208984	0.000623	-5.0198	0.0015	42.60	96.60	312.30	314.20
57018.329100	-18.42090	0.00040	6.05595	49.858	0.01060	0.00020	0.206856	0.000526	-5.0248	0.0013	48.90	110.90	340.30	327.90
57018.332746	-18.42063	0.00041	6.05622	49.860	0.01063	0.00021	0.207476	0.000569	-5.0234	0.0014	45.70	104.00	321.80	312.30
57018.336646	-18.42079	0.00041	6.05635	49.863	0.01150	0.00021	0.206054	0.000587	-5.0268	0.0014	44.50	100.80	312.80	305.00
57018.443828	-18.42250	0.00048	6.05627	49.892	0.01097	0.00032	0.205771	0.001065	-5.0274	0.0026	27.20	66.00	213.00	200.80
57018.446223	-18.42201	0.00048	6.05611	49.890	0.01109	0.00032	0.206359	0.001069	-5.0260	0.0026	27.20	65.90	213.90	202.10
57018.448503	-18.42330	0.00050	6.05562	49.901	0.01090	0.00036	0.204642	0.001274	-5.0302	0.0031	23.60	58.40	189.20	179.80
57018.450899	-18.42352	0.00050	6.05671	49.895	0.01029	0.00036	0.206135	0.001287	-5.0266	0.0031	23.50	57.80	191.10	183.40
57018.453248	-18.42323	0.00053	6.05574	49.907	0.01007	0.00040	0.203716	0.001488	-5.0324	0.0036	20.90	52.50	173.40	168.50
57019.335445	-18.42351	0.00043	6.05544	49.884	0.01120	0.00026	0.207517	0.000739	-5.0233	0.0018	37.00	80.60	264.00	274.10
57019.337783	-18.42291	0.00043	6.05638	49.878	0.01015	0.00026	0.209012	0.000728	-5.0197	0.0017	37.60	81.00	268.90	282.60
57019.340132	-18.42371	0.00044	6.05634	49.877	0.01057	0.00027	0.208211	0.000761	-5.0216	0.0018	36.20	78.20	257.50	269.00
57019.342528	-18.42391	0.00044	6.05582	49.883	0.01210	0.00027	0.209347	0.000781	-5.0189	0.0018	35.50	77.30	254.40	266.20
57019.344854	-18.42490	0.00044	6.05772	49.885	0.01107	0.00027	0.208135	0.000798	-5.0218	0.0019	34.90	76.00	249.80	259.80
57019.427095	-18.42349	0.00046	6.05668	49.888	0.01138	0.00030	0.208099	0.000945	-5.0219	0.0022	30.30	68.60	233.40	239.60
57019.429456	-18.42426	0.00045	6.05638	49.878	0.01134	0.00028	0.207275	0.000879	-5.0238	0.0021	32.00	72.50	246.50	249.50
57019.431817	-18.42339	0.00044	6.05693	49.873	0.01133	0.00027	0.207987	0.000811	-5.0221	0.0019	34.20	76.60	260.30	264.40
57019.434178	-18.42382	0.00043	6.05681	49.872	0.01100	0.00025	0.206957	0.000752	-5.0246	0.0018	36.40	80.30	271.00	281.90
57019.436527	-18.42387	0.00044	6.05669	49.874	0.00976	0.00027	0.206743	0.000808	-5.0251	0.0019	34.20	76.60	257.10	265.30
57020.317554	-18.41904	0.00047	6.05524	49.901	0.00944	0.00032	0.208664	0.000978	-5.0205	0.0023	29.70	63.40	213.40	230.70
57020.319012	-18.41846	0.00049	6.05455	49.908	0.01042	0.00035	0.209159	0.001121	-5.0194	0.0027	26.70	57.00	196.40	217.60
57020.320494	-18.41765	0.00049	6.05657	49.906	0.01003	0.00035	0.210809	0.001120	-5.0155	0.0026	26.90	56.80	196.40	218.40
57020.321917	-18.41901	0.00048	6.05658	49.898	0.01028	0.00033	0.210168	0.001023	-5.0170	0.0024	28.70	61.00	208.00	227.20
57020.323376	-18.41830	0.00049	6.05519	49.909	0.00921	0.00035	0.210670	0.001105	-5.0158	0.0026	27.10	57.10	198.20	220.20
57020.324776	-18.41875	0.00050	6.05363	49.919	0.01065	0.00036	0.209308	0.001138	-5.0190	0.0027	26.50	56.00	193.10	212.70
57020.326257	-18.41824	0.00052	6.05588	49.904	0.00925	0.00038	0.211072	0.001259	-5.0148	0.0029	24.40	52.20	180.30	198.40
57020.327692	-18.41831	0.00052	6.05476	49.916	0.01107	0.00039	0.210224	0.001290	-5.0168	0.0030	24.10	51.50	177.10	193.10
57020.329174	-18.41915	0.00052	6.05594	49.926	0.01082	0.00039	0.210074	0.001313	-5.0172	0.0031	23.60	51.10	175.90	192.40
57020.401774	-18.41939	0.00048	6.05622	49.899	0.00942	0.00033	0.208639	0.001059	-5.0206	0.0025	27.70	62.60	208.40	209.00
57020.403197	-18.42044	0.00049	6.05676	49.894	0.00993	0.00035	0.207794	0.001134	-5.0226	0.0027	26.20	59.70	201.00	202.80
57020.404702	-18.41940	0.00049	6.05552	49.904	0.01040	0.00035	0.211042	0.001139	-5.0149	0.0027	26.20	59.70	200.30	202.30
57020.406091	-18.42079	0.00047	6.05763	49.893	0.01004	0.00032	0.207728	0.001028	-5.0228	0.0025	28.30	64.10	215.10	213.20
57020.407537	-18.41953	0.00047	6.05527	49.894	0.00893	0.00032	0.208748	0.000993	-5.0203	0.0024	29.20	65.10	221.00	222.90
57020.408949	-18.41955	0.00048	6.05502	49.902	0.01026	0.00033	0.207656	0.001042	-5.0229	0.0025	28.00	63.30	213.20	212.40
57020.410466	-18.42114	0.00052	6.05678	49.910	0.00874	0.00039	0.208377	0.001379	-5.0212	0.0033	22.40	52.20	178.70	179.70
57020.411889	-18.42100	0.00050	6.05738	49.897	0.01010	0.00036	0.205616	0.001174	-5.0278	0.0028	25.30	59.20	194.70	184.00
57020.413313	-18.42226	0.00053	6.05849	49.909	0.00832	0.00041	0.205978	0.001424	-5.0269	0.0034	21.80	51.50	172.30	170.50
57021.432769	-18.42298	0.00046	6.05669	49.882	0.00989	0.00029	0.209981	0.000940	-5.0174	0.0022	30.60	67.50	239.90	258.50
57021.435153	-18.42265	0.00046	6.05748	49.888	0.00904	0.00029	0.209781	0.000964	-5.0179	0.0023	30.10	64.70	237.20	264.40
57021.437514	-18.42236	0.00047	6.05791	49.876	0.01134	0.00032	0.209755	0.001080	-5.0179	0.0025	27.50	60.40	220.50	243.70
57021.439910	-18.42272	0.00048	6.05857	49.883	0.00875	0.00032	0.210221	0.001100	-5.0168	0.0026	27.10	59.90	218.60	239.80
57021.442271	-18.42231	0.00048	6.05670	49.894	0.00869	0.00032	0.208697	0.001127	-5.0204	0.0027	26.50	58.50	216.20	239.80
57044.334172	-18.42954	0.00040	6.06878	49.786	0.01446	0.00020	0.225946	0.000545	-4.9813	0.0012	49.60	110.30	350.20	343.40
57044.337864	-18.42961	0.00041	6.06751	49.784	0.01517	0.00021	0.225813	0.000589	-4.9816	0.0013	46.30	103.60	331.40	325.40
57044.341683	-18.43018	0.00041	6.06866	49.788	0.01530	0.00020	0.226724	0.000573	-4.9796	0.0012	47.60	106.40	341.00	332.80
57045.326464	-18.42441	0.00040	6.06625	49.805	0.01350	0.00021	0.224601	0.000575	-4.9843	0.0013	47.20	106.10	330.20	319.30
57045.330214	-18.42463	0.00041	6.06749	49.802	0.01476	0.00021	0.225764	0.000597	-4.9817	0.0013	45.70	102.90	326.10	318.50
57045.333906	-18.42466	0.00043	6.06876	49.813	0.01404	0.00025	0.226605	0.000764	-4.9799	0.0017	37.20	84.80	270.20	268.30
57046.315284	-18.42606	0.00044	6.06632	49.827	0.01233	0.00027	0.226178	0.000857	-4.9808	0.0019	33.80	76.70	252.60	259.40
57046.319184	-18.42597	0.00046	6.06754	49.826	0.01372	0.00030	0.225878	0.000972	-4.9815	0.0021	30.40	69.90	232.10	238.30
57046.322830	-18.42656	0.00049	6.06853	49.828	0.01373	0.00034	0.225911	0.001196	-4.9814	0.0026	25.80	60.70	199.90	206.20
57184.696638	-18.42106	0.00042	6.07725	49.721	0.01513	0.00023	0.252719	0.000709	-4.9268	0.0014	42.00	87.10	290.30	344.80
57185.709637	-18.42853	0.00040	6.07996	49.688	0.01557	0.00021	0.249824	0.000609	-4.9324	0.0012	47.40	103.50	326.30	350.10
57185.713283	-18.42813	0.00039	6.07850	49.680	0.01422	0.00018	0.249605	0.000503	-4.9328	0.0010	56.20	121.00	379.30	404.60
57185.717219	-18.42827	0.00039	6.07909	49.681	0.01537	0.00018	0.248655	0.000519	-4.9347	0.0010	54.60	117.00	368.60	396.30
57186.710240	-18.42511	0.00037	6.07664	49.628	0.01455	0.00013	0.246959	0.000357	-4.9380	0.0007	76.40	168.90	497.50	493.70
57186.714512	-18.42518	0.00038	6.07626	49.639	0.01540	0.00014	0.247153	0.000377	-4.9376	0.0007	72.60	161.90	477.40	472.80
57188.705314	-18.42155	0.00040	6.07657	49.678	0.01634	0.00018	0.244716	0.000519	-4.9424	0.0010	53.80	123.50	364.60	361.10
57188.710835	-18.42206	0.00039	6.07667	49.671	0.01549	0.00018	0.244819	0.000510	-4.9422	0.0010	54.70	126.10	367.90	360.80
57189.697446	-18.42251	0.00039	6.07466	49.694	0.01596	0.00020	0.246051	0.000593	-4.9398	0.0012	48.40	104.60	337.60	377.80
57189.702817	-18.42205	0.00039	6.07329	49.697	0.01606	0.00019	0.245507	0.000556	-4.9408	0.0011	51.30	108.80	356.40	406.10
57190.711478	-18.42237	0.00038	6.07187	49.645	0.01651	0.00014	0.239363	0.000361	-4.9532	0.0007	74.30	168.30	488.40	475.70
57190.716895	-18.42142	0.00037	6.06916	49.617	0.01632	0.00012	0.238753	0.000329	-4.9544	0.0007	80.80	184.40	525.20	499.90
57191.711320	-18.42638	0.00038	6.07114	49.676	0.01607	0.00015	0.240461	0.000392	-4.9509	0.0008	69.40	148.50	465.00	493.30
57191.716841	-18.42553	0.00038	6.07270	49.673	0.01783	0.00015	0.240077	0.000395	-4.9517	0.0008	68.80	149.80	459.90	478.10
57192.709287	-18.42758	0.00038	6.07137	49.685	0.01671	0.00015	0.239438	0.000404	-4.9530	0.0008	67.60	143.50	460.70	495.10
57192.714819	-18.42807	0.00038	6.07213	49.693	0.01700	0.00015	0.239686	0.000421	-4.9525	0.0009	65.10	139.10	443.30	475.60
57193.710611	-18.42287	0.00037	6.06929	49.666	0.01735	0.00013	0.235518	0.000352	-4.9610	0.0007	76.00	164.20	510.50	533.90
57195.711709	-18.42739	0.00044	6.06780	49.801	0.01542	0.00027	0.231188	0.000858	-4.9701	0.0018	34.20	79.20	244.60	255.50
57195.715587	-18.42749	0.00042	6.06821	49.781	0.01624	0.00025	0.230867	0.000752	-4.9708	0.0016	38.10	87.40	268.50	279.00
57195.719268	-18.42752	0.00042	6.06686	49.793	0.01621	0.00025	0.230645	0.000755	-4.9713	0.0016	38.00	87.20	267.90	278.40
57221.579179	-18.42318	0.00041	6.07314	49.738	0.01244	0.00022	0.231319	0.000615	-4.9698	0.0013	45.50	105.80	301.10	280.60
57221.581598	-18.42326	0.00042	6.07280	49.747	0.01106	0.00023	0.229810	0.000671	-4.9730	0.0014	42.10	98.60	281.70	265.30
57221.583924	-18.42280	0.00041	6.07354	49.728	0.01263	0.00021	0.230815	0.000578	-4.9709	0.0012	48.00	111.80	313.30	287.30
57221.586286	-18.42276	0.00041	6.07210	49.741	0.01232	0.00022	0.231200	0.000607	-4.9701	0.0013	45.90	107.50	302.50	280.00
57221.588624	-18.42271	0.00041	6.07225	49.740	0.01249	0.00021	0.229775	0.000592	-4.9731	0.0013	46.90	110.00	305.30	278.70
57221.676592	-18.42236	0.00040	6.07421	49.732	0.01208	0.00019	0.232737	0.000521	-4.9668	0.0011	53.00	117.70	349.30	353.90
57221.678964	-18.42284	0.00040	6.07406	49.732	0.01158	0.00019	0.232725	0.000518	-4.9669	0.0011	53.30	117.90	351.70	358.90
57221.681349	-18.42266	0.00040	6.07385	49.726	0.01233	0.00019	0.233662	0.000535	-4.9649	0.0011	52.00	114.50	344.40	354.60
57221.683687	-18.42269	0.00040	6.07410	49.730	0.01278	0.00019	0.233337	0.000528	-4.9656	0.0011	52.70	115.10	348.50	361.40
57221.686060	-18.42231	0.00041	6.07381	49.734	0.01123	0.00020	0.233891	0.000558	-4.9644	0.0012	50.10	110.00	334.90	347.40
57222.600973	-18.42435	0.00042	6.07440	49.736	0.01316	0.00024	0.230450	0.000681	-4.9717	0.0014	41.50	99.40	272.80	245.80
57222.602975	-18.42480	0.00042	6.07275	49.737	0.01257	0.00024	0.231912	0.000693	-4.9686	0.0015	40.90	98.00	270.20	244.50
57222.605001	-18.42443	0.00042	6.07460	49.731	0.01287	0.00024	0.231469	0.000711	-4.9695	0.0015	40.00	96.50	265.30	239.40
57222.607003	-18.42443	0.00042	6.07448	49.734	0.01275	0.00024	0.229901	0.000700	-4.9728	0.0015	40.50	97.30	267.50	241.70
57222.609029	-18.42454	0.00043	6.07381	49.736	0.01247	0.00025	0.232795	0.000730	-4.9667	0.0015	39.10	94.70	260.00	234.60
57222.611020	-18.42447	0.00043	6.07491	49.731	0.01354	0.00025	0.231990	0.000756	-4.9684	0.0016	38.00	91.80	254.80	232.70
57222.716882	-18.42579	0.00041	6.07541	49.725	0.01215	0.00022	0.235204	0.000628	-4.9617	0.0013	45.40	99.90	305.40	315.60
57222.718896	-18.42521	0.00041	6.07535	49.728	0.01217	0.00022	0.235352	0.000625	-4.9614	0.0013	45.60	99.70	307.90	322.50
57222.720922	-18.42543	0.00041	6.07550	49.724	0.01313	0.00022	0.236372	0.000646	-4.9593	0.0013	44.30	96.90	301.00	316.00
